INDEX PHOTON_ID_2 PHOTON_ID_1 TAU R_2 R_1 MEAN_R MEAN_I STD
8026 1 1 31 5 9 NaN NaN NaN
8027 1 1 31 5 10 NaN NaN NaN
8028 1 1 31 5 11 NaN NaN NaN
8029 1 1 31 5 12 NaN NaN NaN
8030 1 1 31 5 13 NaN NaN NaN
8031 1 1 31 5 14 NaN NaN NaN
8032 1 1 31 5 15 NaN NaN NaN
8033 1 1 31 6 0 NaN NaN NaN
8034 1 1 31 6 1 NaN NaN NaN
8035 1 1 31 6 2 NaN NaN NaN
8036 1 1 31 6 3 NaN NaN NaN
8037 1 1 31 6 4 NaN NaN NaN
8038 1 1 31 6 5 NaN NaN NaN
8039 1 1 31 6 6 NaN NaN NaN
8040 1 1 31 6 7 NaN NaN NaN
8041 1 1 31 6 8 NaN NaN NaN
8042 1 1 31 6 9 NaN NaN NaN
8043 1 1 31 6 10 NaN NaN NaN
8044 1 1 31 6 11 NaN NaN NaN
8045 1 1 31 6 12 NaN NaN NaN
8046 1 1 31 6 13 NaN NaN NaN
8047 1 1 31 6 14 NaN NaN NaN
8048 1 1 31 6 15 NaN NaN NaN
8049 1 1 31 7 0 NaN NaN NaN
8050 1 1 31 7 1 NaN NaN NaN
8051 1 1 31 7 2 NaN NaN NaN
8052 1 1 31 7 3 NaN NaN NaN
8053 1 1 31 7 4 NaN NaN NaN
8054 1 1 31 7 5 NaN NaN NaN
8055 1 1 31 7 6 NaN NaN NaN
8056 1 1 31 7 7 NaN NaN NaN
8057 1 1 31 7 8 NaN NaN NaN
8058 1 1 31 7 9 NaN NaN NaN
8059 1 1 31 7 10 NaN NaN NaN
8060 1 1 31 7 11 NaN NaN NaN
8061 1 1 31 7 12 NaN NaN NaN
8062 1 1 31 7 13 NaN NaN NaN
8063 1 1 31 7 14 NaN NaN NaN
8064 1 1 31 7 15 NaN NaN NaN
8065 1 1 31 8 0 NaN NaN NaN
8066 1 1 31 8 1 NaN NaN NaN
8067 1 1 31 8 2 NaN NaN NaN
8068 1 1 31 8 3 NaN NaN NaN
8069 1 1 31 8 4 NaN NaN NaN
8070 1 1 31 8 5 NaN NaN NaN
8071 1 1 31 8 6 NaN NaN NaN
8072 1 1 31 8 7 NaN NaN NaN
8073 1 1 31 8 8 NaN NaN NaN
8074 1 1 31 8 9 NaN NaN NaN
8075 1 1 31 8 10 NaN NaN NaN
8076 1 1 31 8 11 NaN NaN NaN
8077 1 1 31 8 12 NaN NaN NaN
8078 1 1 31 8 13 NaN NaN NaN
8079 1 1 31 8 14 NaN NaN NaN
8080 1 1 31 8 15 NaN NaN NaN
8081 1 1 31 9 0 NaN NaN NaN
8082 1 1 31 9 1 NaN NaN NaN
8083 1 1 31 9 2 NaN NaN NaN
8084 1 1 31 9 3 NaN NaN NaN
8085 1 1 31 9 4 NaN NaN NaN
8086 1 1 31 9 5 NaN NaN NaN
8087 1 1 31 9 6 NaN NaN NaN
8088 1 1 31 9 7 NaN NaN NaN
8089 1 1 31 9 8 NaN NaN NaN
8090 1 1 31 9 9 NaN NaN NaN
8091 1 1 31 9 10 NaN NaN NaN
8092 1 1 31 9 11 NaN NaN NaN
8093 1 1 31 9 12 NaN NaN NaN
8094 1 1 31 9 13 NaN NaN NaN
8095 1 1 31 9 14 NaN NaN NaN
8096 1 1 31 9 15 NaN NaN NaN
8097 1 1 31 10 0 NaN NaN NaN
8098 1 1 31 10 1 NaN NaN NaN
8099 1 1 31 10 2 NaN NaN NaN
8100 1 1 31 10 3 NaN NaN NaN
8101 1 1 31 10 4 NaN NaN NaN
8102 1 1 31 10 5 NaN NaN NaN
8103 1 1 31 10 6 NaN NaN NaN
8104 1 1 31 10 7 NaN NaN NaN
8105 1 1 31 10 8 NaN NaN NaN
8106 1 1 31 10 9 NaN NaN NaN
8107 1 1 31 10 10 NaN NaN NaN
8108 1 1 31 10 11 NaN NaN NaN
8109 1 1 31 10 12 NaN NaN NaN
8110 1 1 31 10 13 NaN NaN NaN
8111 1 1 31 10 14 NaN NaN NaN
8112 1 1 31 10 15 NaN NaN NaN
8113 1 1 31 11 0 NaN NaN NaN
8114 1 1 31 11 1 NaN NaN NaN
8115 1 1 31 11 2 NaN NaN NaN
8116 1 1 31 11 3 NaN NaN NaN
8117 1 1 31 11 4 NaN NaN NaN
8118 1 1 31 11 5 NaN NaN NaN
8119 1 1 31 11 6 NaN NaN NaN
8120 1 1 31 11 7 NaN NaN NaN
8121 1 1 31 11 8 NaN NaN NaN
8122 1 1 31 11 9 NaN NaN NaN
8123 1 1 31 11 10 NaN NaN NaN
8124 1 1 31 11 11 NaN NaN NaN
8125 1 1 31 11 12 NaN NaN NaN
8126 1 1 31 11 13 NaN NaN NaN
8127 1 1 31 11 14 NaN NaN NaN
8128 1 1 31 11 15 NaN NaN NaN
8129 1 1 31 12 0 NaN NaN NaN
8130 1 1 31 12 1 NaN NaN NaN
8131 1 1 31 12 2 NaN NaN NaN
8132 1 1 31 12 3 NaN NaN NaN
8133 1 1 31 12 4 NaN NaN NaN
8134 1 1 31 12 5 NaN NaN NaN
8135 1 1 31 12 6 NaN NaN NaN
8136 1 1 31 12 7 NaN NaN NaN
8137 1 1 31 12 8 NaN NaN NaN
8138 1 1 31 12 9 NaN NaN NaN
8139 1 1 31 12 10 NaN NaN NaN
8140 1 1 31 12 11 NaN NaN NaN
8141 1 1 31 12 12 NaN NaN NaN
8142 1 1 31 12 13 NaN NaN NaN
8143 1 1 31 12 14 NaN NaN NaN
8144 1 1 31 12 15 NaN NaN NaN
8145 1 1 31 13 0 NaN NaN NaN
8146 1 1 31 13 1 NaN NaN NaN
8147 1 1 31 13 2 NaN NaN NaN
8148 1 1 31 13 3 NaN NaN NaN
8149 1 1 31 13 4 NaN NaN NaN
8150 1 1 31 13 5 NaN NaN NaN
8151 1 1 31 13 6 NaN NaN NaN
8152 1 1 31 13 7 NaN NaN NaN
8153 1 1 31 13 8 NaN NaN NaN
8154 1 1 31 13 9 NaN NaN NaN
8155 1 1 31 13 10 NaN NaN NaN
8156 1 1 31 13 11 NaN NaN NaN
8157 1 1 31 13 12 NaN NaN NaN
8158 1 1 31 13 13 NaN NaN NaN
8159 1 1 31 13 14 NaN NaN NaN
8160 1 1 31 13 15 NaN NaN NaN
8161 1 1 31 14 0 NaN NaN NaN
8162 1 1 31 14 1 NaN NaN NaN
8163 1 1 31 14 2 NaN NaN NaN
8164 1 1 31 14 3 NaN NaN NaN
8165 1 1 31 14 4 NaN NaN NaN
8166 1 1 31 14 5 NaN NaN NaN
8167 1 1 31 14 6 NaN NaN NaN
8168 1 1 31 14 7 NaN NaN NaN
8169 1 1 31 14 8 NaN NaN NaN
8170 1 1 31 14 9 NaN NaN NaN
8171 1 1 31 14 10 NaN NaN NaN
8172 1 1 31 14 11 NaN NaN NaN
8173 1 1 31 14 12 NaN NaN NaN
8174 1 1 31 14 13 NaN NaN NaN
8175 1 1 31 14 14 NaN NaN NaN
8176 1 1 31 14 15 NaN NaN NaN
8177 1 1 31 15 0 NaN NaN NaN
8178 1 1 31 15 1 NaN NaN NaN
8179 1 1 31 15 2 NaN NaN NaN
8180 1 1 31 15 3 NaN NaN NaN
8181 1 1 31 15 4 NaN NaN NaN
8182 1 1 31 15 5 NaN NaN NaN
8183 1 1 31 15 6 NaN NaN NaN
8184 1 1 31 15 7 NaN NaN NaN
8185 1 1 31 15 8 NaN NaN NaN
8186 1 1 31 15 9 NaN NaN NaN
8187 1 1 31 15 10 NaN NaN NaN
8188 1 1 31 15 11 NaN NaN NaN
8189 1 1 31 15 12 NaN NaN NaN
8190 1 1 31 15 13 NaN NaN NaN
8191 1 1 31 15 14 NaN NaN NaN
8192 1 1 31 15 15 NaN NaN NaN
8193 1 1 32 0 0 NaN NaN NaN
8194 1 1 32 0 1 NaN NaN NaN
8195 1 1 32 0 2 NaN NaN NaN
8196 1 1 32 0 3 NaN NaN NaN
8197 1 1 32 0 4 NaN NaN NaN
8198 1 1 32 0 5 NaN NaN NaN
8199 1 1 32 0 6 NaN NaN NaN
8200 1 1 32 0 7 NaN NaN NaN
8201 1 1 32 0 8 NaN NaN NaN
8202 1 1 32 0 9 NaN NaN NaN
8203 1 1 32 0 10 NaN NaN NaN
8204 1 1 32 0 11 NaN NaN NaN
8205 1 1 32 0 12 NaN NaN NaN
8206 1 1 32 0 13 NaN NaN NaN
8207 1 1 32 0 14 NaN NaN NaN
8208 1 1 32 0 15 NaN NaN NaN
8209 1 1 32 1 0 NaN NaN NaN
8210 1 1 32 1 1 NaN NaN NaN
8211 1 1 32 1 2 NaN NaN NaN
8212 1 1 32 1 3 NaN NaN NaN
8213 1 1 32 1 4 NaN NaN NaN
8214 1 1 32 1 5 NaN NaN NaN
8215 1 1 32 1 6 NaN NaN NaN
8216 1 1 32 1 7 NaN NaN NaN
8217 1 1 32 1 8 NaN NaN NaN
8218 1 1 32 1 9 NaN NaN NaN
8219 1 1 32 1 10 NaN NaN NaN
8220 1 1 32 1 11 NaN NaN NaN
8221 1 1 32 1 12 NaN NaN NaN
8222 1 1 32 1 13 NaN NaN NaN
8223 1 1 32 1 14 NaN NaN NaN
8224 1 1 32 1 15 NaN NaN NaN
8225 1 1 32 2 0 NaN NaN NaN
8226 1 1 32 2 1 NaN NaN NaN
8227 1 1 32 2 2 NaN NaN NaN
8228 1 1 32 2 3 NaN NaN NaN
8229 1 1 32 2 4 NaN NaN NaN
8230 1 1 32 2 5 NaN NaN NaN
8231 1 1 32 2 6 NaN NaN NaN
8232 1 1 32 2 7 NaN NaN NaN
8233 1 1 32 2 8 NaN NaN NaN
8234 1 1 32 2 9 NaN NaN NaN
8235 1 1 32 2 10 NaN NaN NaN
8236 1 1 32 2 11 NaN NaN NaN
8237 1 1 32 2 12 NaN NaN NaN
8238 1 1 32 2 13 NaN NaN NaN
8239 1 1 32 2 14 NaN NaN NaN
8240 1 1 32 2 15 NaN NaN NaN
8241 1 1 32 3 0 NaN NaN NaN
8242 1 1 32 3 1 NaN NaN NaN
8243 1 1 32 3 2 NaN NaN NaN
8244 1 1 32 3 3 NaN NaN NaN
8245 1 1 32 3 4 NaN NaN NaN
8246 1 1 32 3 5 NaN NaN NaN
8247 1 1 32 3 6 NaN NaN NaN
8248 1 1 32 3 7 NaN NaN NaN
8249 1 1 32 3 8 NaN NaN NaN
8250 1 1 32 3 9 NaN NaN NaN
8251 1 1 32 3 10 NaN NaN NaN
8252 1 1 32 3 11 NaN NaN NaN
8253 1 1 32 3 12 NaN NaN NaN
8254 1 1 32 3 13 NaN NaN NaN
8255 1 1 32 3 14 NaN NaN NaN
8256 1 1 32 3 15 NaN NaN NaN
8257 1 1 32 4 0 NaN NaN NaN
8258 1 1 32 4 1 NaN NaN NaN
8259 1 1 32 4 2 NaN NaN NaN
8260 1 1 32 4 3 NaN NaN NaN
8261 1 1 32 4 4 NaN NaN NaN
8262 1 1 32 4 5 NaN NaN NaN
8263 1 1 32 4 6 NaN NaN NaN
8264 1 1 32 4 7 NaN NaN NaN
8265 1 1 32 4 8 NaN NaN NaN
8266 1 1 32 4 9 NaN NaN NaN
8267 1 1 32 4 10 NaN NaN NaN
8268 1 1 32 4 11 NaN NaN NaN
8269 1 1 32 4 12 NaN NaN NaN
8270 1 1 32 4 13 NaN NaN NaN
8271 1 1 32 4 14 NaN NaN NaN
8272 1 1 32 4 15 NaN NaN NaN
8273 1 1 32 5 0 NaN NaN NaN
8274 1 1 32 5 1 NaN NaN NaN
8275 1 1 32 5 2 NaN NaN NaN
8276 1 1 32 5 3 NaN NaN NaN
8277 1 1 32 5 4 NaN NaN NaN
8278 1 1 32 5 5 NaN NaN NaN
8279 1 1 32 5 6 NaN NaN NaN
8280 1 1 32 5 7 NaN NaN NaN
8281 1 1 32 5 8 NaN NaN NaN
8282 1 1 32 5 9 NaN NaN NaN
8283 1 1 32 5 10 NaN NaN NaN
8284 1 1 32 5 11 NaN NaN NaN
8285 1 1 32 5 12 NaN NaN NaN
8286 1 1 32 5 13 NaN NaN NaN
8287 1 1 32 5 14 NaN NaN NaN
8288 1 1 32 5 15 NaN NaN NaN
8289 1 1 32 6 0 NaN NaN NaN
8290 1 1 32 6 1 NaN NaN NaN
8291 1 1 32 6 2 NaN NaN NaN
8292 1 1 32 6 3 NaN NaN NaN
8293 1 1 32 6 4 NaN NaN NaN
8294 1 1 32 6 5 NaN NaN NaN
8295 1 1 32 6 6 NaN NaN NaN
8296 1 1 32 6 7 NaN NaN NaN
8297 1 1 32 6 8 NaN NaN NaN
8298 1 1 32 6 9 NaN NaN NaN
8299 1 1 32 6 10 NaN NaN NaN
8300 1 1 32 6 11 NaN NaN NaN
8301 1 1 32 6 12 NaN NaN NaN
8302 1 1 32 6 13 NaN NaN NaN
8303 1 1 32 6 14 NaN NaN NaN
8304 1 1 32 6 15 NaN NaN NaN
8305 1 1 32 7 0 NaN NaN NaN
8306 1 1 32 7 1 NaN NaN NaN
8307 1 1 32 7 2 NaN NaN NaN
8308 1 1 32 7 3 NaN NaN NaN
8309 1 1 32 7 4 NaN NaN NaN
8310 1 1 32 7 5 NaN NaN NaN
8311 1 1 32 7 6 NaN NaN NaN
8312 1 1 32 7 7 NaN NaN NaN
8313 1 1 32 7 8 NaN NaN NaN
8314 1 1 32 7 9 NaN NaN NaN
8315 1 1 32 7 10 NaN NaN NaN
8316 1 1 32 7 11 NaN NaN NaN
8317 1 1 32 7 12 NaN NaN NaN
8318 1 1 32 7 13 NaN NaN NaN
8319 1 1 32 7 14 NaN NaN NaN
8320 1 1 32 7 15 NaN NaN NaN
8321 1 1 32 8 0 NaN NaN NaN
8322 1 1 32 8 1 NaN NaN NaN
8323 1 1 32 8 2 NaN NaN NaN
8324 1 1 32 8 3 NaN NaN NaN
8325 1 1 32 8 4 NaN NaN NaN
8326 1 1 32 8 5 NaN NaN NaN
8327 1 1 32 8 6 NaN NaN NaN
8328 1 1 32 8 7 NaN NaN NaN
8329 1 1 32 8 8 NaN NaN NaN
8330 1 1 32 8 9 NaN NaN NaN
8331 1 1 32 8 10 NaN NaN NaN
8332 1 1 32 8 11 NaN NaN NaN
8333 1 1 32 8 12 NaN NaN NaN
8334 1 1 32 8 13 NaN NaN NaN
8335 1 1 32 8 14 NaN NaN NaN
8336 1 1 32 8 15 NaN NaN NaN
8337 1 1 32 9 0 NaN NaN NaN
8338 1 1 32 9 1 NaN NaN NaN
8339 1 1 32 9 2 NaN NaN NaN
8340 1 1 32 9 3 NaN NaN NaN
8341 1 1 32 9 4 NaN NaN NaN
8342 1 1 32 9 5 NaN NaN NaN
8343 1 1 32 9 6 NaN NaN NaN
8344 1 1 32 9 7 NaN NaN NaN
8345 1 1 32 9 8 NaN NaN NaN
8346 1 1 32 9 9 NaN NaN NaN
8347 1 1 32 9 10 NaN NaN NaN
8348 1 1 32 9 11 NaN NaN NaN
8349 1 1 32 9 12 NaN NaN NaN
8350 1 1 32 9 13 NaN NaN NaN
8351 1 1 32 9 14 NaN NaN NaN
8352 1 1 32 9 15 NaN NaN NaN
8353 1 1 32 10 0 NaN NaN NaN
8354 1 1 32 10 1 NaN NaN NaN
8355 1 1 32 10 2 NaN NaN NaN
8356 1 1 32 10 3 NaN NaN NaN
8357 1 1 32 10 4 NaN NaN NaN
8358 1 1 32 10 5 NaN NaN NaN
8359 1 1 32 10 6 NaN NaN NaN
8360 1 1 32 10 7 NaN NaN NaN
8361 1 1 32 10 8 NaN NaN NaN
8362 1 1 32 10 9 NaN NaN NaN
8363 1 1 32 10 10 NaN NaN NaN
8364 1 1 32 10 11 NaN NaN NaN
8365 1 1 32 10 12 NaN NaN NaN
8366 1 1 32 10 13 NaN NaN NaN
8367 1 1 32 10 14 NaN NaN NaN
8368 1 1 32 10 15 NaN NaN NaN
8369 1 1 32 11 0 NaN NaN NaN
8370 1 1 32 11 1 NaN NaN NaN
8371 1 1 32 11 2 NaN NaN NaN
8372 1 1 32 11 3 NaN NaN NaN
8373 1 1 32 11 4 NaN NaN NaN
8374 1 1 32 11 5 NaN NaN NaN
8375 1 1 32 11 6 NaN NaN NaN
8376 1 1 32 11 7 NaN NaN NaN
8377 1 1 32 11 8 NaN NaN NaN
8378 1 1 32 11 9 NaN NaN NaN
8379 1 1 32 11 10 NaN NaN NaN
8380 1 1 32 11 11 NaN NaN NaN
8381 1 1 32 11 12 NaN NaN NaN
8382 1 1 32 11 13 NaN NaN NaN
8383 1 1 32 11 14 NaN NaN NaN
8384 1 1 32 11 15 NaN NaN NaN
8385 1 1 32 12 0 NaN NaN NaN
8386 1 1 32 12 1 NaN NaN NaN
8387 1 1 32 12 2 NaN NaN NaN
8388 1 1 32 12 3 NaN NaN NaN
8389 1 1 32 12 4 NaN NaN NaN
8390 1 1 32 12 5 NaN NaN NaN
8391 1 1 32 12 6 NaN NaN NaN
8392 1 1 32 12 7 NaN NaN NaN
8393 1 1 32 12 8 NaN NaN NaN
8394 1 1 32 12 9 NaN NaN NaN
8395 1 1 32 12 10 NaN NaN NaN
8396 1 1 32 12 11 NaN NaN NaN
8397 1 1 32 12 12 NaN NaN NaN
8398 1 1 32 12 13 NaN NaN NaN
8399 1 1 32 12 14 NaN NaN NaN
8400 1 1 32 12 15 NaN NaN NaN
8401 1 1 32 13 0 NaN NaN NaN
8402 1 1 32 13 1 NaN NaN NaN
8403 1 1 32 13 2 NaN NaN NaN
8404 1 1 32 13 3 NaN NaN NaN
8405 1 1 32 13 4 NaN NaN NaN
8406 1 1 32 13 5 NaN NaN NaN
8407 1 1 32 13 6 NaN NaN NaN
8408 1 1 32 13 7 NaN NaN NaN
8409 1 1 32 13 8 NaN NaN NaN
8410 1 1 32 13 9 NaN NaN NaN
8411 1 1 32 13 10 NaN NaN NaN
8412 1 1 32 13 11 NaN NaN NaN
8413 1 1 32 13 12 NaN NaN NaN
8414 1 1 32 13 13 NaN NaN NaN
8415 1 1 32 13 14 NaN NaN NaN
8416 1 1 32 13 15 NaN NaN NaN
8417 1 1 32 14 0 NaN NaN NaN
8418 1 1 32 14 1 NaN NaN NaN
8419 1 1 32 14 2 NaN NaN NaN
8420 1 1 32 14 3 NaN NaN NaN
8421 1 1 32 14 4 NaN NaN NaN
8422 1 1 32 14 5 NaN NaN NaN
8423 1 1 32 14 6 NaN NaN NaN
8424 1 1 32 14 7 NaN NaN NaN
8425 1 1 32 14 8 NaN NaN NaN
8426 1 1 32 14 9 NaN NaN NaN
8427 1 1 32 14 10 NaN NaN NaN
8428 1 1 32 14 11 NaN NaN NaN
8429 1 1 32 14 12 NaN NaN NaN
8430 1 1 32 14 13 NaN NaN NaN
8431 1 1 32 14 14 NaN NaN NaN
8432 1 1 32 14 15 NaN NaN NaN
8433 1 1 32 15 0 NaN NaN NaN
8434 1 1 32 15 1 NaN NaN NaN
8435 1 1 32 15 2 NaN NaN NaN
8436 1 1 32 15 3 NaN NaN NaN
8437 1 1 32 15 4 NaN NaN NaN
8438 1 1 32 15 5 NaN NaN NaN
8439 1 1 32 15 6 NaN NaN NaN
8440 1 1 32 15 7 NaN NaN NaN
8441 1 1 32 15 8 NaN NaN NaN
8442 1 1 32 15 9 NaN NaN NaN
8443 1 1 32 15 10 NaN NaN NaN
8444 1 1 32 15 11 NaN NaN NaN
8445 1 1 32 15 12 NaN NaN NaN
8446 1 1 32 15 13 NaN NaN NaN
8447 1 1 32 15 14 NaN NaN NaN
8448 1 1 32 15 15 NaN NaN NaN
8449 1 1 33 0 0 NaN NaN NaN
8450 1 1 33 0 1 NaN NaN NaN
8451 1 1 33 0 2 NaN NaN NaN
8452 1 1 33 0 3 NaN NaN NaN
8453 1 1 33 0 4 NaN NaN NaN
8454 1 1 33 0 5 NaN NaN NaN
8455 1 1 33 0 6 NaN NaN NaN
8456 1 1 33 0 7 NaN NaN NaN
8457 1 1 33 0 8 NaN NaN NaN
8458 1 1 33 0 9 NaN NaN NaN
8459 1 1 33 0 10 NaN NaN NaN
8460 1 1 33 0 11 NaN NaN NaN
8461 1 1 33 0 12 NaN NaN NaN
8462 1 1 33 0 13 NaN NaN NaN
8463 1 1 33 0 14 NaN NaN NaN
8464 1 1 33 0 15 NaN NaN NaN
8465 1 1 33 1 0 NaN NaN NaN
8466 1 1 33 1 1 NaN NaN NaN
8467 1 1 33 1 2 NaN NaN NaN
8468 1 1 33 1 3 NaN NaN NaN
8469 1 1 33 1 4 NaN NaN NaN
8470 1 1 33 1 5 NaN NaN NaN
8471 1 1 33 1 6 NaN NaN NaN
8472 1 1 33 1 7 NaN NaN NaN
8473 1 1 33 1 8 NaN NaN NaN
8474 1 1 33 1 9 NaN NaN NaN
8475 1 1 33 1 10 NaN NaN NaN
8476 1 1 33 1 11 NaN NaN NaN
8477 1 1 33 1 12 NaN NaN NaN
8478 1 1 33 1 13 NaN NaN NaN
8479 1 1 33 1 14 NaN NaN NaN
8480 1 1 33 1 15 NaN NaN NaN
8481 1 1 33 2 0 NaN NaN NaN
8482 1 1 33 2 1 NaN NaN NaN
8483 1 1 33 2 2 NaN NaN NaN
8484 1 1 33 2 3 NaN NaN NaN
8485 1 1 33 2 4 NaN NaN NaN
8486 1 1 33 2 5 NaN NaN NaN
8487 1 1 33 2 6 NaN NaN NaN
8488 1 1 33 2 7 NaN NaN NaN
8489 1 1 33 2 8 NaN NaN NaN
8490 1 1 33 2 9 NaN NaN NaN
8491 1 1 33 2 10 NaN NaN NaN
8492 1 1 33 2 11 NaN NaN NaN
8493 1 1 33 2 12 NaN NaN NaN
8494 1 1 33 2 13 NaN NaN NaN
8495 1 1 33 2 14 NaN NaN NaN
8496 1 1 33 2 15 NaN NaN NaN
8497 1 1 33 3 0 NaN NaN NaN
8498 1 1 33 3 1 NaN NaN NaN
8499 1 1 33 3 2 NaN NaN NaN
8500 1 1 33 3 3 NaN NaN NaN
8501 1 1 33 3 4 NaN NaN NaN
8502 1 1 33 3 5 NaN NaN NaN
8503 1 1 33 3 6 NaN NaN NaN
8504 1 1 33 3 7 NaN NaN NaN
8505 1 1 33 3 8 NaN NaN NaN
8506 1 1 33 3 9 NaN NaN NaN
8507 1 1 33 3 10 NaN NaN NaN
8508 1 1 33 3 11 NaN NaN NaN
8509 1 1 33 3 12 NaN NaN NaN
8510 1 1 33 3 13 NaN NaN NaN
8511 1 1 33 3 14 NaN NaN NaN
8512 1 1 33 3 15 NaN NaN NaN
8513 1 1 33 4 0 NaN NaN NaN
8514 1 1 33 4 1 NaN NaN NaN
8515 1 1 33 4 2 NaN NaN NaN
8516 1 1 33 4 3 NaN NaN NaN
8517 1 1 33 4 4 NaN NaN NaN
8518 1 1 33 4 5 NaN NaN NaN
8519 1 1 33 4 6 NaN NaN NaN
8520 1 1 33 4 7 NaN NaN NaN
8521 1 1 33 4 8 NaN NaN NaN
8522 1 1 33 4 9 NaN NaN NaN
8523 1 1 33 4 10 NaN NaN NaN
8524 1 1 33 4 11 NaN NaN NaN
8525 1 1 33 4 12 NaN NaN NaN
8526 1 1 33 4 13 NaN NaN NaN
8527 1 1 33 4 14 NaN NaN NaN
8528 1 1 33 4 15 NaN NaN NaN
8529 1 1 33 5 0 NaN NaN NaN
8530 1 1 33 5 1 NaN NaN NaN
8531 1 1 33 5 2 NaN NaN NaN
8532 1 1 33 5 3 NaN NaN NaN
8533 1 1 33 5 4 NaN NaN NaN
8534 1 1 33 5 5 NaN NaN NaN
8535 1 1 33 5 6 NaN NaN NaN
8536 1 1 33 5 7 NaN NaN NaN
8537 1 1 33 5 8 NaN NaN NaN
8538 1 1 33 5 9 NaN NaN NaN
8539 1 1 33 5 10 NaN NaN NaN
8540 1 1 33 5 11 NaN NaN NaN
8541 1 1 33 5 12 NaN NaN NaN
8542 1 1 33 5 13 NaN NaN NaN
8543 1 1 33 5 14 NaN NaN NaN
8544 1 1 33 5 15 NaN NaN NaN
8545 1 1 33 6 0 NaN NaN NaN
8546 1 1 33 6 1 NaN NaN NaN
8547 1 1 33 6 2 NaN NaN NaN
8548 1 1 33 6 3 NaN NaN NaN
8549 1 1 33 6 4 NaN NaN NaN
8550 1 1 33 6 5 NaN NaN NaN
8551 1 1 33 6 6 NaN NaN NaN
8552 1 1 33 6 7 NaN NaN NaN
8553 1 1 33 6 8 NaN NaN NaN
8554 1 1 33 6 9 NaN NaN NaN
8555 1 1 33 6 10 NaN NaN NaN
8556 1 1 33 6 11 NaN NaN NaN
8557 1 1 33 6 12 NaN NaN NaN
8558 1 1 33 6 13 NaN NaN NaN
8559 1 1 33 6 14 NaN NaN NaN
8560 1 1 33 6 15 NaN NaN NaN
8561 1 1 33 7 0 NaN NaN NaN
8562 1 1 33 7 1 NaN NaN NaN
8563 1 1 33 7 2 NaN NaN NaN
8564 1 1 33 7 3 NaN NaN NaN
8565 1 1 33 7 4 NaN NaN NaN
8566 1 1 33 7 5 NaN NaN NaN
8567 1 1 33 7 6 NaN NaN NaN
8568 1 1 33 7 7 NaN NaN NaN
8569 1 1 33 7 8 NaN NaN NaN
8570 1 1 33 7 9 NaN NaN NaN
8571 1 1 33 7 10 NaN NaN NaN
8572 1 1 33 7 11 NaN NaN NaN
8573 1 1 33 7 12 NaN NaN NaN
8574 1 1 33 7 13 NaN NaN NaN
8575 1 1 33 7 14 NaN NaN NaN
8576 1 1 33 7 15 NaN NaN NaN
8577 1 1 33 8 0 NaN NaN NaN
8578 1 1 33 8 1 NaN NaN NaN
8579 1 1 33 8 2 NaN NaN NaN
8580 1 1 33 8 3 NaN NaN NaN
8581 1 1 33 8 4 NaN NaN NaN
8582 1 1 33 8 5 NaN NaN NaN
8583 1 1 33 8 6 NaN NaN NaN
8584 1 1 33 8 7 NaN NaN NaN
8585 1 1 33 8 8 NaN NaN NaN
8586 1 1 33 8 9 NaN NaN NaN
8587 1 1 33 8 10 NaN NaN NaN
8588 1 1 33 8 11 NaN NaN NaN
8589 1 1 33 8 12 NaN NaN NaN
8590 1 1 33 8 13 NaN NaN NaN
8591 1 1 33 8 14 NaN NaN NaN
8592 1 1 33 8 15 NaN NaN NaN
8593 1 1 33 9 0 NaN NaN NaN
8594 1 1 33 9 1 NaN NaN NaN
8595 1 1 33 9 2 NaN NaN NaN
8596 1 1 33 9 3 NaN NaN NaN
8597 1 1 33 9 4 NaN NaN NaN
8598 1 1 33 9 5 NaN NaN NaN
8599 1 1 33 9 6 NaN NaN NaN
8600 1 1 33 9 7 NaN NaN NaN
8601 1 1 33 9 8 NaN NaN NaN
8602 1 1 33 9 9 NaN NaN NaN
8603 1 1 33 9 10 NaN NaN NaN
8604 1 1 33 9 11 NaN NaN NaN
8605 1 1 33 9 12 NaN NaN NaN
8606 1 1 33 9 13 NaN NaN NaN
8607 1 1 33 9 14 NaN NaN NaN
8608 1 1 33 9 15 NaN NaN NaN
8609 1 1 33 10 0 NaN NaN NaN
8610 1 1 33 10 1 NaN NaN NaN
8611 1 1 33 10 2 NaN NaN NaN
8612 1 1 33 10 3 NaN NaN NaN
8613 1 1 33 10 4 NaN NaN NaN
8614 1 1 33 10 5 NaN NaN NaN
8615 1 1 33 10 6 NaN NaN NaN
8616 1 1 33 10 7 NaN NaN NaN
8617 1 1 33 10 8 NaN NaN NaN
8618 1 1 33 10 9 NaN NaN NaN
8619 1 1 33 10 10 NaN NaN NaN
8620 1 1 33 10 11 NaN NaN NaN
8621 1 1 33 10 12 NaN NaN NaN
8622 1 1 33 10 13 NaN NaN NaN
8623 1 1 33 10 14 NaN NaN NaN
8624 1 1 33 10 15 NaN NaN NaN
8625 1 1 33 11 0 NaN NaN NaN
8626 1 1 33 11 1 NaN NaN NaN
8627 1 1 33 11 2 NaN NaN NaN
8628 1 1 33 11 3 NaN NaN NaN
8629 1 1 33 11 4 NaN NaN NaN
8630 1 1 33 11 5 NaN NaN NaN
8631 1 1 33 11 6 NaN NaN NaN
