INDEX PHOTON_ID_2 PHOTON_ID_1 TAU R_2 R_1 MEAN_R MEAN_I STD
173 1 1 10 3 0 70343030562004473127352561997120833163712082260392848648162726754147346295103684577601902208488517259936126793006551310030068782674758393910731248553921187849381296747964089464502694388394674130882019765651177905029251823995064070210322432.00000000 -1073691687266696785228261573694104034181588402466088212553581857998950735507097569548516194241130398365164735925219183126808440216435783551051467534516660723730286949675428150563041236351546706824167330222447937297897540812800.00000000 Inf
174 1 1 10 3 1 70201432512628868768729763062965014660540497275023147540417329957380660380642514737281286546514881187951503838461467794397434923908012146163103923650689565901973796645800160109400296937940278827529801613911243504184954659130322584600576000.00000000 -1073256578533485155492855452470093083901750114691208699265219451418452475125513158691027163069756364591052635673811914903892225365089745198340904002403619460746536663884659317519924347028071821947236591916965781378933941338112.00000000 Inf
175 1 1 10 3 2 70228377024817601947505448503905652272283266374029543534370814337243286200337135511319167989148699901666903789384212183483980387553769048191647870398659956725777578142223146194278833012079622165644171806398895725851103649438518373200691200.00000000 -1073731747843296689899702770386989730196112826838271388737479481005884868618748459833581065290800084308457622799430444606146953783238675830395954571471811517591454554950946750618036525320230133307159073006343116342158944108544.00000000 Inf
176 1 1 10 3 3 70201432512628868768729763062965014660540497275023147540417329957380660380642514737281286546514881187951503838461467794397434923908012146163103923650689565901973796645800160109400296937940278827529801613911243504184954659130322584600576000.00000000 -1073256578533485155492855452470093083901750114691208699265219451418452475125513158691027163069756364591052635673811914903892225365089745198340904002403619460746536663884659317519924347028071821947236591916965781378933941338112.00000000 Inf
177 1 1 11 0 0 -6473939741262979734990737940711972505847199926399261328110951229397383702763331839037683762396364524080480980320122870040741737674919238999915798408442624131063854085875763488240489438595919504283163897520203854358164406332001058197340160.00000000 133796929046769292771507098825485366811841696199079655568606068032349288336044367365073071038291247417809538689726806106275281116058329566276147290259989481257440049878689892862236360196683486350357369783997868044351478693888.00000000 Inf
178 1 1 11 0 1 -5757492584770300696687756361070227395176467380759481660004797121511748515719250522029416319572375877376389580218576209112714341933249243968008167441519099426498542345117236677571001902518770497542201176059110525749993449258990812346187776.00000000 122615108724933588311162486817659221644722841955578953210819914947943965227788809611101581700049748238334356626653215265297565452084043215565535946729505689591236582484833544928044199511767699930313967204255978918917087166464.00000000 Inf
179 1 1 11 0 2 -5633971209977537740226632040663132410211289153051523865708378401911104985551608317852782012065224676773420364786732891299586237168497333726419015112137309752667466139205708029534569495773121547511351576514127923305063479975755722740727808.00000000 121555003078179406979742754377588424291899691488059321481513972572941668284053347963127309045976419139901582556483896655220014203904925718809037824523811744956295196256434542777043182194633529052040202131713533172488089894912.00000000 Inf
180 1 1 11 0 3 -5757492584770300696687756361070227395176467380759481660004797121511748515719250522029416319572375877376389580218576209112714341933249243968008167441519099426498542345117236677571001902518770497542201176059110525749993449258990812346187776.00000000 122615108724933588311162486817659221644722841955578953210819914947943965227788809611101581700049748238334356626653215265297565452084043215565535946729505689591236582484833544928044199511767699930313967204255978918917087166464.00000000 Inf
181 1 1 11 1 0 -5746175450152805304079632958633399317154020774881215625700102974798072363602857429786600546381343536965220347308661237302626533349596850030933826836487228588863103517247449424634546196259767777954576876617019663506523605372044523062951936.00000000 123216161221199058015149901301762278540454903504219346231579952723602441900280727683994031977839789001908677134778122202322482434653868077341665843018187217568689041787083179889183847921203111263112487373261328377567665717248.00000000 Inf
182 1 1 11 1 1 -5887773462320299177179423835972814114726380488758198833830091124174966604474722050992093778221836247769382976103857343807586010350332769611895927883540762301909212456231737337168194957395346383547360591601228769757649349067039175673380864.00000000 124603897034570525122189674635530802152462062844820006888841573211791002900031767919876247980515683865170582300004497213025118628528306668062199667709402324682570574122389268819721894846181884984406338916840599757125910003712.00000000 Inf
183 1 1 11 1 2 -5860828950131404058147290231008031453286164007571606819837885527450765339779777886639204103021238931619857474712166655553841413107076091681016504205119870781045124764371224084718588898382784928419425377522482756949478404471534094370471936.00000000 124452937006734434209340888167120803283781053312393979967518584534353284146688808575889666255287363028047086119371340369675576880338055322510858942148936192839777462065354170059382525382199367385834212635533956093392128573440.00000000 Inf
184 1 1 11 1 3 -5887773462320299177179423835972814114726380488758198833830091124174966604474722050992093778221836247769382976103857343807586010350332769611895927883540762301909212456231737337168194957395346383547360591601228769757649349067039175673380864.00000000 124603897034570525122189674635530802152462062844820006888841573211791002900031767919876247980515683865170582300004497213025118628528306668062199667709402324682570574122389268819721894846181884984406338916840599757125910003712.00000000 Inf
185 1 1 11 2 0 -5328591461948934637685424013544739522339214425791144375902581973873244480593325252093815635645408485249530060583945551615880789954744597012241157416518586505032164270788474404747583937602088181289321788368690427393462536124595412670611456.00000000 115267525068039072897501036430896750636506622267428886585871722819077696476429539131879244126744300537604968063293111471761838931890911198847892831340558281357788321916624526569264292092653640118660135621300493013709324550144.00000000 Inf
186 1 1 11 2 1 -5757492584757883349166534641075962334447198468585165409178566671447374215158739128946463629541173755016833978189015340827837919296391427456784275667332492405481492287818278507032171276704509882252054699056311612109952883014238975456968704.00000000 123275798867494324554060334202331849607633826719215491562512099027437357509186644574528762688724000558588104905247854355554610721559948570818498643306930286962455802255150276315461085109036801165089607329034482363679650086912.00000000 Inf
187 1 1 11 2 2 -5632827992446759912164272229314193501087403760185250931555698827003466919614351238049989157009369959931621182071041015284675866926361873462345643867713685380124333795189024135312021894625315741265003384888557306348150640382348827715174400.00000000 120748000925291690477728995973491934767432606045092126044454214605145048881259981762873039696139011618630908818082153096518307422341619786309882618196003921054410044684952208858057775158551717487540623774750276395879689617408.00000000 Inf
188 1 1 11 2 3 -5757492584757883349166534641075962334447198468585165409178566671447374215158739128946463629541173755016833978189015340827837919296391427456784275667332492405481492287818278507032171276704509882252054699056311612109952883014238975456968704.00000000 123275798867494324554060334202331849607633826719215491562512099027437357509186644574528762688724000558588104905247854355554610721559948570818498643306930286962455802255150276315461085109036801165089607329034482363679650086912.00000000 Inf
189 1 1 11 3 0 -5746175450152805304079632958633399317154020774881215625700102974798072363602857429786600546381343536965220347308661237302626533349596850030933826836487228588863103517247449424634546196259767777954576876617019663506523605372044523062951936.00000000 123216161221199058015149901301762278540454903504219346231579952723602441900280727683994031977839789001908677134778122202322482434653868077341665843018187217568689041787083179889183847921203111263112487373261328377567665717248.00000000 Inf
190 1 1 11 3 1 -5887773462320299177179423835972814114726380488758198833830091124174966604474722050992093778221836247769382976103857343807586010350332769611895927883540762301909212456231737337168194957395346383547360591601228769757649349067039175673380864.00000000 124603897034570525122189674635530802152462062844820006888841573211791002900031767919876247980515683865170582300004497213025118628528306668062199667709402324682570574122389268819721894846181884984406338916840599757125910003712.00000000 Inf
191 1 1 11 3 2 -5860828950131404058147290231008031453286164007571606819837885527450765339779777886639204103021238931619857474712166655553841413107076091681016504205119870781045124764371224084718588898382784928419425377522482756949478404471534094370471936.00000000 124452937006734434209340888167120803283781053312393979967518584534353284146688808575889666255287363028047086119371340369675576880338055322510858942148936192839777462065354170059382525382199367385834212635533956093392128573440.00000000 Inf
192 1 1 11 3 3 -5887773462320299177179423835972814114726380488758198833830091124174966604474722050992093778221836247769382976103857343807586010350332769611895927883540762301909212456231737337168194957395346383547360591601228769757649349067039175673380864.00000000 124603897034570525122189674635530802152462062844820006888841573211791002900031767919876247980515683865170582300004497213025118628528306668062199667709402324682570574122389268819721894846181884984406338916840599757125910003712.00000000 Inf
193 1 1 12 0 0 -6804058811100385336381109592279864646872851414805806472063309756407568658439231971327501874041891249962897304763836351413280727894515667313576351430647884553825401925981156958812367205663368182800815094806994712340669971421542955826020352.00000000 101609085688956705781587623668584222503873785064388144236492409060411896318189366010472405056630251511903256981124651983168337101832677684018878553685724379985536633134471461476330146519637809474004474511167233302358076162048.00000000 Inf
194 1 1 12 0 1 -8190904873044865903958026496133182581667035416459188325799392243398819959847051052253272583031103952000618354518802135503039064314812601902149223340912264307251370764720138840375169698126995171162021511604521610695981904117169824450215936.00000000 126679750194627547881941565413743685095545553213140949363998561297467016745134205742721568806760511979422272184281369023953954972855234503291152043747196750470251822120094462435538779320571746742249615918462756962450876137472.00000000 Inf
195 1 1 12 0 2 -8550387327547558700750516136992040516642123115001055480932969817710994091387300730153785122466788839621383230754883083178305760009917449581204165033188625341982097462026233659500934665192078338372405422461406981442611777257160815056781312.00000000 132014782217846550942617612506873375041721221894955450568317459944179460951624354322304292920091059597732474003742844789141860409769713588810692026300092599984096415417998116224315118686914045662440715136608920169398226911232.00000000 Inf
196 1 1 12 0 3 -8190904873044865903958026496133182581667035416459188325799392243398819959847051052253272583031103952000618354518802135503039064314812601902149223340912264307251370764720138840375169698126995171162021511604521610695981904117169824450215936.00000000 126679750194627547881941565413743685095545553213140949363998561297467016745134205742721568806760511979422272184281369023953954972855234503291152043747196750470251822120094462435538779320571746742249615918462756962450876137472.00000000 Inf
197 1 1 12 1 0 -7696589874637412405477723707794095907452001296620018750946526718757750856833144778872794192928895350955667665591440706748515461468562418298699157162154122236613456430235878514223953723794763581437950506827456925452825852552575622750142464.00000000 118411200795473557358888532114618866877601074316805689955655100727913494514160465097210320875778338952890030311561668163842445564085956432732754442791569118982795451682788299144600733096350666476382969299783349095613566287872.00000000 Inf
198 1 1 12 1 1 -7838187901707944198989153399154144261712048289576334082512660205199697587465973309655914080270612869465988850576656572255341649178675078008932213707885805015518119093970343657186170397447214711392541206991077249700360748747159128061771776.00000000 116741566201701672755215722526801302119988684928100084653390626921153008744632897558886637866765549490891594123404994313465049379484076735470545392482650439542240891360084349808369702371496418941772414462076027717293539590144.00000000 Inf
199 1 1 12 1 2 -7811243389519025945634670056471626593172196468078285494229208720352414116342411518115166086131904324397302556260830698406282889992918432092004864753686270537931130517047326523654982912024193525262668132685032123871900953539181290658463744.00000000 119116585477393705481713991850931860121218966113412872416802526891597751413014503969220308871347602587642745349430739213503723957396548001520341686670402796350785471724277950961477277259651530576236592545975336216260511793152.00000000 Inf
200 1 1 12 1 3 -7838187901707944198989153399154144261712048289576334082512660205199697587465973309655914080270612869465988850576656572255341649178675078008932213707885805015518119093970343657186170397447214711392541206991077249700360748747159128061771776.00000000 116741566201701672755215722526801302119988684928100084653390626921153008744632897558886637866765549490891594123404994313465049379484076735470545392482650439542240891360084349808369702371496418941772414462076027717293539590144.00000000 Inf
201 1 1 12 2 0 -9232001683867661677810166344070892985714844720765017432040719134388349289954437949282162872441600810047555151492930068725620067186393730930268709518417069732496881031394553200097127538673133181543676749682366050509851406456799353727090688.00000000 144130214380618168425574505180025118691115582693540115989631888805369904878497887521796860374543339666898061059911851840561141524242085042425879675677523921365374695704602757704426773317267278502636730225306359954845108011008.00000000 Inf
202 1 1 12 2 1 -8190140343835957123169101505268102258928949402804093550138943038791773739967202368533421682454451153602359394793990894633518205447698606850084594591851135993994008302938931879391346060184366114710431919881799923029312725345125791443189760.00000000 126718104766019378606352338481354774571954158451627789136803782879265469800761977855099744306080592461338380055187388446973231169574240958495716598993739226760135628395679313213477541132368193928669503311438090140688528179200.00000000 Inf
203 1 1 12 2 2 -8553821758409294451219309536421718599723543647777143097437527083773988958416772545279624934043191946295300697004939007866414073509014840652435718816055933247202177103317735907417118162412318073680829122171847410888140937681981505110278144.00000000 133074213345079002193973958521651980667214808098740642337296744630593653744747171738574784868340819448687060257060296811438568000270761317184989592827649405134592389015125117545821738930412609468435141814850792044391340965888.00000000 Inf
204 1 1 12 2 3 -8190140343835957123169101505268102258928949402804093550138943038791773739967202368533421682454451153602359394793990894633518205447698606850084594591851135993994008302938931879391346060184366114710431919881799923029312725345125791443189760.00000000 126718104766019378606352338481354774571954158451627789136803782879265469800761977855099744306080592461338380055187388446973231169574240958495716598993739226760135628395679313213477541132368193928669503311438090140688528179200.00000000 Inf
205 1 1 12 3 0 -7696589874637412405477723707794095907452001296620018750946526718757750856833144778872794192928895350955667665591440706748515461468562418298699157162154122236613456430235878514223953723794763581437950506827456925452825852552575622750142464.00000000 118411200795473557358888532114618866877601074316805689955655100727913494514160465097210320875778338952890030311561668163842445564085956432732754442791569118982795451682788299144600733096350666476382969299783349095613566287872.00000000 Inf
206 1 1 12 3 1 -7838187901707944198989153399154144261712048289576334082512660205199697587465973309655914080270612869465988850576656572255341649178675078008932213707885805015518119093970343657186170397447214711392541206991077249700360748747159128061771776.00000000 116741566201701672755215722526801302119988684928100084653390626921153008744632897558886637866765549490891594123404994313465049379484076735470545392482650439542240891360084349808369702371496418941772414462076027717293539590144.00000000 Inf
207 1 1 12 3 2 -7811243389519025945634670056471626593172196468078285494229208720352414116342411518115166086131904324397302556260830698406282889992918432092004864753686270537931130517047326523654982912024193525262668132685032123871900953539181290658463744.00000000 119116585477393705481713991850931860121218966113412872416802526891597751413014503969220308871347602587642745349430739213503723957396548001520341686670402796350785471724277950961477277259651530576236592545975336216260511793152.00000000 Inf
208 1 1 12 3 3 -7838187901707944198989153399154144261712048289576334082512660205199697587465973309655914080270612869465988850576656572255341649178675078008932213707885805015518119093970343657186170397447214711392541206991077249700360748747159128061771776.00000000 116741566201701672755215722526801302119988684928100084653390626921153008744632897558886637866765549490891594123404994313465049379484076735470545392482650439542240891360084349808369702371496418941772414462076027717293539590144.00000000 Inf
209 1 1 13 0 0 -6473939741262945033507213334135369995197746915932076466674082397212760393120405398255896283989197680701739790933920091647770494761169287020843910494774659695979502758282007666618117298980229907780257107179255184827731130413291924046741504.00000000 114023446626501246661751596004143016324861620697965279764287506687480938836075263046114000554044605264618089468241268387962670632091159273692775211518469525886860552272446269692026143774926156110670271317761609379420101935104.00000000 Inf
210 1 1 13 0 1 -5757492584770260211623644320064191132752105535214432654995116817296354654469169674450664261430681226767858192601339634320914558533874299992424298208906474252233465796257854885678234406300465968288809920661337077964487960687163489170489344.00000000 101643615544825636964798041101380767180915059076206303824490389508409415023000979424885778109075915301582770981012600049809668737223141908128331899999663633471001277255231623865276614953205539372493927475154614041241347686400.00000000 Inf
211 1 1 13 0 2 -5633971209977497255162519999657096147786927307506474860698698097695711124301527470274029953923530026164888977169496316507786453769122389750835145879524684578402389590346326237641801999554817018257960321116354475519557991403928399565029376.00000000 101176662408002091299483489490983802238276600241366660622687295611307814120933587962194845655729063240433269453871211100326014421963571574201466677849104561327493851538272871475939965731204292087031387574983637744922740654080.00000000 Inf
212 1 1 13 0 3 -5757492584770260211623644320064191132752105535214432654995116817296354654469169674450664261430681226767858192601339634320914558533874299992424298208906474252233465796257854885678234406300465968288809920661337077964487960687163489170489344.00000000 101643615544825636964798041101380767180915059076206303824490389508409415023000979424885778109075915301582770981012600049809668737223141908128331899999663633471001277255231623865276614953205539372493927475154614041241347686400.00000000 Inf
213 1 1 13 1 0 -5746175450152764819015520917627363054729658929336166620690422670582678502352776582207848488239648886356688959691424662510826749950221906055349957603874603414598026968388067632741778700041463248701185621219246215721018116800217199887253504.00000000 102450746014364238354320669118464339491734993863493393129602759651033075529472190095278521893435351558226642058897380579788359507317423241809050154318953205863782948220421629222288890733468885011434110775745806064522767630336.00000000 Inf
214 1 1 13 1 1 -5887773462320264475695899229396211604076927478291013972393222291990343294831795610210306299814669404390641786717654565414614767436582817632824039969872797866824861128637981515545822817779656787044453801260280100227216073148330041522782208.00000000 104550760459586309055448144912848420745545022189439881879236701442101223269079252136786797230241514946569183517267750707546043700710624052415848209394948636692892989114282352891235995778606712903862735273627227199425304592384.00000000 Inf
215 1 1 13 1 2 -5860828950131346222341415886713693935537075656792965384109770807143059823708233818669558305675960859321955492401828691565556008250826171715896691015673263389237872551714964382014635332356635600914580726954234974398756277940352204119474176.00000000 104477216107402483122894987918899664833166329845306106017197676429368351136339085040481004423223166727198836811922867364395537418435753025529066794043927798475318305947997608922992898110988399021043515788199669360089639157760.00000000 Inf
216 1 1 13 1 3 -5887773462320264475695899229396211604076927478291013972393222291990343294831795610210306299814669404390641786717654565414614767436582817632824039969872797866824861128637981515545822817779656787044453801260280100227216073148330041522782208.00000000 104550760459586309055448144912848420745545022189439881879236701442101223269079252136786797230241514946569183517267750707546043700710624052415848209394948636692892989114282352891235995778606712903862735273627227199425304592384.00000000 Inf
217 1 1 13 2 0 -5328591461948894152621311972538703259914852580246095370892901669657850619343244404515063577503713834640998672966708976824081006555369653036657288183905961330767087721929092612854816441383783652035930532970916979607957047552768089494913024.00000000 95876258557377427997552342962964058544697161760705655407104193854141528025425795686837829177189650571309271160113119079667237810337164897216278959033486558270367536627506558201548737473830224027056589713333289254379205951488.00000000 Inf
218 1 1 13 2 1 -5757492584757854431263597468928793575572654293195844691314509311293521457122967094961640730868534718867882987033846358833695216868266467474224369072609188709577866181490148655680194493691435218499632373772187720834591819748648030331469824.00000000 102899710371807987731036564269508007259707567947845212188599845221606411027592296928103578665623737173518054926555744098723688991920303160346970079434967041657335896092203847333850132205770521526490774443100887279598550646784.00000000 Inf
219 1 1 13 2 2 -5632827992446719427100160188308157238663041914640201926546018522788073058364270390471237098867675309323089794453804440492876083526986929486761774635101060205859257246329642343419254398407011212011612129490783858562645151810521504539475968.00000000 100530928808415491805459819269985907918109083864243891256588014829401031508256307258273826076164962951474273369954344785143542048264667972014931560368862843203524224723547829077903325849397457477213479873416211440876098945024.00000000 Inf
220 1 1 13 2 3 -5757492584757854431263597468928793575572654293195844691314509311293521457122967094961640730868534718867882987033846358833695216868266467474224369072609188709577866181490148655680194493691435218499632373772187720834591819748648030331469824.00000000 102899710371807987731036564269508007259707567947845212188599845221606411027592296928103578665623737173518054926555744098723688991920303160346970079434967041657335896092203847333850132205770521526490774443100887279598550646784.00000000 Inf
221 1 1 13 3 0 -5746175450152764819015520917627363054729658929336166620690422670582678502352776582207848488239648886356688959691424662510826749950221906055349957603874603414598026968388067632741778700041463248701185621219246215721018116800217199887253504.00000000 102450746014364238354320669118464339491734993863493393129602759651033075529472190095278521893435351558226642058897380579788359507317423241809050154318953205863782948220421629222288890733468885011434110775745806064522767630336.00000000 Inf
222 1 1 13 3 1 -5887773462320264475695899229396211604076927478291013972393222291990343294831795610210306299814669404390641786717654565414614767436582817632824039969872797866824861128637981515545822817779656787044453801260280100227216073148330041522782208.00000000 104550760459586309055448144912848420745545022189439881879236701442101223269079252136786797230241514946569183517267750707546043700710624052415848209394948636692892989114282352891235995778606712903862735273627227199425304592384.00000000 Inf
223 1 1 13 3 2 -5860828950131346222341415886713693935537075656792965384109770807143059823708233818669558305675960859321955492401828691565556008250826171715896691015673263389237872551714964382014635332356635600914580726954234974398756277940352204119474176.00000000 104477216107402483122894987918899664833166329845306106017197676429368351136339085040481004423223166727198836811922867364395537418435753025529066794043927798475318305947997608922992898110988399021043515788199669360089639157760.00000000 Inf
224 1 1 13 3 3 -5887773462320264475695899229396211604076927478291013972393222291990343294831795610210306299814669404390641786717654565414614767436582817632824039969872797866824861128637981515545822817779656787044453801260280100227216073148330041522782208.00000000 104550760459586309055448144912848420745545022189439881879236701442101223269079252136786797230241514946569183517267750707546043700710624052415848209394948636692892989114282352891235995778606712903862735273627227199425304592384.00000000 Inf
225 1 1 14 0 0 -6478738321399724995242410666807482112378845183012594707341817543432817687237393060213059696413174703398021374719716471572682557193090944439431272626093201042251361858808300441042234001635427034877569786906775408606799021820714996184645632.00000000 44779375492456695893064270812900548885269322735895913500600370464676718942891393317761402825716241653925740281365612152114286869642786336664946709322764773700990908343165255640010576963011495416900107522753472500247585357824.00000000 Inf
226 1 1 14 0 1 -7714057757120388420822904432530486570409068678675762801053411051198114582079845157098738482874676441886158672281230349725829230418000092848185892977445429529808445390448115449389523829900417233328795281481131148065706156903955312674865152.00000000 63148103699446622607740212328496045560729280532981995118734194310926013383728881210435690640217944661927955060996905433247089735039477974346425501871355367618827490038440116985463660248745124331344525489407615985957432459264.00000000 Inf
227 1 1 14 0 2 -7590348228991677367326057242817717896243244521588743902621734247173678509607381007330283428025493262444350564534157387713644258752213995552129123847990981068905406210929506022133653830759695429811560238754365050807927202393970889067593728.00000000 58394910339516926151051951600026883618991246059022957585463031239320870240087263134162659596767665130980059672981997939620644390986199155681512678602565905377571902654367130016421661321135720165839846477218924241099100782592.00000000 Inf
228 1 1 14 0 3 -7714057757120388420822904432530486570409068678675762801053411051198114582079845157098738482874676441886158672281230349725829230418000092848185892977445429529808445390448115449389523829900417233328795281481131148065706156903955312674865152.00000000 63148103699446622607740212328496045560729280532981995118734194310926013383728881210435690640217944661927955060996905433247089735039477974346425501871355367618827490038440116985463660248745124331344525489407615985957432459264.00000000 Inf
229 1 1 14 1 0 -7702928772117488733555219231122692644895878511739202242507280342089128174479691012340346550860558987487419744686792938271679461104281602275391195333648163468492949709404854014106625469099847992006267052226452006501009051794921181344169984.00000000 66876115507075581492300394757511050548216871156908185841249246246301718085734913159800781654537461790087600675513235940608221137733942708767795661898668885453790717041552257962640401256581209765957080923222407486011466579968.00000000 Inf
230 1 1 14 1 1 -7844526784279199026067575679028355667559403147752041877825796460695470808197148836581260048173244468501384142448192645948098452480025525344371977436040958000813837382763171656244917627620493847114585710385882857679922142371726808854822912.00000000 64726644692402296405678620608196840464178354349912938096101026170830112022063607614732338663066499306428428629503250218358357431803808571992392480879647520663637454928098253179547879568848804642254617083448783533358417182720.00000000 Inf
231 1 1 14 1 2 -7817582272090280772713092336345837999019551326253993289542344975848187337073587045040512054034535923432697848132366772099039693294268879427444628481841423523226848805840154522713730142197472660984712636079837731851462347163748971451514880.00000000 64251411986591665741703362128411820519578744413718886750795029653054323103172937983772389856014725355921159850687414694471202510433856181205252890386608204419476216443653702605890159644782450782944340518394058550003837698048.00000000 Inf
232 1 1 14 1 3 -7844526784279199026067575679028355667559403147752041877825796460695470808197148836581260048173244468501384142448192645948098452480025525344371977436040958000813837382763171656244917627620493847114585710385882857679922142371726808854822912.00000000 64726644692402296405678620608196840464178354349912938096101026170830112022063607614732338663066499306428428629503250218358357431803808571992392480879647520663637454928098253179547879568848804642254617083448783533358417182720.00000000 Inf
233 1 1 14 2 0 -7284582647566297697830401695105123190477012986036011651629842787493815092034510741588941074860619227183358751387851397559133532602878483696293713258294991871906045883770005826194346435027080514609034367047949936246857880080672113502978048.00000000 53541608441518642993489692021803077825538290001214769432645215301978023803219223430957489852774360356761567467769698195270941333630928825423014963325019756159099330168324008691087572128022917041879767749314359511629588070400.00000000 Inf
234 1 1 14 2 1 -7714057757113795138953229182976009547012996689910639128048332936119685749923821408559117585512976199925332688902702455061293076805509216824527189380532186863781693147634509341138817302919393897776505116700883937283383732349219824061120512.00000000 65034859935642878165852740897991971908845604288107795234352053166732688501553408739255928172067434800396416764428489469949259125583887918364526039024483090734791046087736154105082892841046385516255729031060564058266480410624.00000000 Inf
235 1 1 14 2 2 -7589202629784750200322980121979107245897464045856301207702618059545517108241514259566502234701645062806251749799081663853483872998411667971754794164815672679258078483668365309301873467761672952050535486400566111729634204419776272425549824.00000000 60120696819368578213550391150118755163443203482702233595937682196767984054087412620175341882559964088143860762472976970829834760478363941965396205933772879646324431721474927980707230819181214179580371688660842753369414041600.00000000 Inf
236 1 1 14 2 3 -7714057757113795138953229182976009547012996689910639128048332936119685749923821408559117585512976199925332688902702455061293076805509216824527189380532186863781693147634509341138817302919393897776505116700883937283383732349219824061120512.00000000 65034859935642878165852740897991971908845604288107795234352053166732688501553408739255928172067434800396416764428489469949259125583887918364526039024483090734791046087736154105082892841046385516255729031060564058266480410624.00000000 Inf
237 1 1 14 3 0 -7702928772117488733555219231122692644895878511739202242507280342089128174479691012340346550860558987487419744686792938271679461104281602275391195333648163468492949709404854014106625469099847992006267052226452006501009051794921181344169984.00000000 66876115507075581492300394757511050548216871156908185841249246246301718085734913159800781654537461790087600675513235940608221137733942708767795661898668885453790717041552257962640401256581209765957080923222407486011466579968.00000000 Inf
238 1 1 14 3 1 -7844526784279199026067575679028355667559403147752041877825796460695470808197148836581260048173244468501384142448192645948098452480025525344371977436040958000813837382763171656244917627620493847114585710385882857679922142371726808854822912.00000000 64726644692402296405678620608196840464178354349912938096101026170830112022063607614732338663066499306428428629503250218358357431803808571992392480879647520663637454928098253179547879568848804642254617083448783533358417182720.00000000 Inf
239 1 1 14 3 2 -7817582272090280772713092336345837999019551326253993289542344975848187337073587045040512054034535923432697848132366772099039693294268879427444628481841423523226848805840154522713730142197472660984712636079837731851462347163748971451514880.00000000 64251411986591665741703362128411820519578744413718886750795029653054323103172937983772389856014725355921159850687414694471202510433856181205252890386608204419476216443653702605890159644782450782944340518394058550003837698048.00000000 Inf
240 1 1 14 3 3 -7844526784279199026067575679028355667559403147752041877825796460695470808197148836581260048173244468501384142448192645948098452480025525344371977436040958000813837382763171656244917627620493847114585710385882857679922142371726808854822912.00000000 64726644692402296405678620608196840464178354349912938096101026170830112022063607614732338663066499306428428629503250218358357431803808571992392480879647520663637454928098253179547879568848804642254617083448783533358417182720.00000000 Inf
241 1 1 15 0 0 -16710072833594804626884215674085947349940064554172036898719615448657246654889516245948008961086947233177018663841906980351590374123120884743035351124781564395303269207552410232011681718540883753915375745560103070180676506261442402627616768.00000000 299383700055991719090180904757231422551075345919734743283450806223035919256862096290506887688973867164740615215759539560018033386075441398750899510515633105217464922000710506057262901517843053051312208473930579693897401761792.00000000 Inf
242 1 1 15 0 1 -15993625677102073536355947184579298473295152492831479938458158092494676503381045267767060300652208321404815479661056151834106114010825961742519888287356093038111430475403249688908635973040200352420052838587586737276855635310368455550566400.00000000 287763302947388823610158712234737332280705242463679587287055506245476883478418158454004435685287845546660511423345474380759833411285729283722333417522001437806031887677655455191397439221754257731136883550370267571306209738752.00000000 Inf
243 1 1 15 0 2 -15870104302309304796314235429742769736555065430045658000588927900863262421606248656793461413410529313572056065998179037622149468760449059504418754639029642625099629048226095070601808209691936469638718773985779356576853453374015176920006656.00000000 284543543273624163763716220629526551532669237326662837777501376528064682818792598937484604866465662199264968227750636027435190339782568821123080707738244631757212464813330868135844970307928624515623842475699452989337371672576.00000000 Inf
244 1 1 15 0 3 -15993625677102073536355947184579298473295152492831479938458158092494676503381045267767060300652208321404815479661056151834106114010825961742519888287356093038111430475403249688908635973040200352420052838587586737276855635310368455550566400.00000000 287763302947388823610158712234737332280705242463679587287055506245476883478418158454004435685287845546660511423345474380759833411285729283722333417522001437806031887677655455191397439221754257731136883550370267571306209738752.00000000 Inf
245 1 1 15 1 0 -15982308542484607061650760954289639154147250062342534622017521305934853109300424209509067426133815017142597237906310162018161007855298527788005454277047525896379617753861592287324157049794272296584850864429619766308746854689013111392829440.00000000 286292514927013687472461496181826645673251634971428722867177562318630128598404050937647384746469162408210269285282772648132481828452428760280434394033103122704184897352401228613288587391568389788912685486039747197228116082688.00000000 Inf
246 1 1 15 1 1 -16123906554652124069072901569346788958819245116530974404438755343434829556600906457902418976912418956865920659625641454118434646798534415355015480599879702566148627577908384080939387237340310633179572439641127985580161448996480520103657472.00000000 288806819478234671802681006995756106871659295492005428392693831758949840576504564139192056426826484662053771093965507595686663732314421441381574610475363350322425614107202669024238333819866980604776300942257673936705154973696.00000000 Inf
247 1 1 15 1 2 -16096962042463159547073718751228801276080122614410012667572812082341381672620109411985954344897487953958912779461545209078747563727777833465992281094122882175115837230860359185245036899096369985045823644880484633711123952563557170499551232.00000000 289041604585818858975431571934233369060101206371051669711467371605128209491558155039880061876826618391233270384301613912820377525071694471272022512795430042650839723457972842728466538018751865952872899819826527943169815871488.00000000 Inf
248 1 1 15 1 3 -16123906554652124069072901569346788958819245116530974404438755343434829556600906457902418976912418956865920659625641454118434646798534415355015480599879702566148627577908384080939387237340310633179572439641127985580161448996480520103657472.00000000 288806819478234671802681006995756106871659295492005428392693831758949840576504564139192056426826484662053771093965507595686663732314421441381574610475363350322425614107202669024238333819866980604776300942257673936705154973696.00000000 Inf
