INDEX ORBITAL_ID_2 ORBITAL_ID_1 R_2 R_1 MEAN_R MEAN_I STD
111 1 1 6 14 0.99828698 -0.00547799 0.00804117
112 1 1 6 15 0.99547359 -0.00544429 0.02004228
113 1 1 7 0 0.98269476 0.02122170 0.02590378
114 1 1 7 1 1.03673545 -0.00423199 0.04411238
115 1 1 7 2 0.99928391 -0.00416359 0.00724107
116 1 1 7 3 0.99782236 0.00873543 0.01397355
117 1 1 7 4 0.98991584 0.03206949 0.01894407
118 1 1 7 5 0.98416739 0.00592636 0.02410156
119 1 1 7 6 0.99667710 0.02228286 0.02467531
120 1 1 7 7 1.00017581 0.03214806 0.02920170
121 1 1 7 8 0.98134787 0.03764134 0.03709314
122 1 1 7 9 1.01814973 0.00151205 0.02089401
123 1 1 7 10 0.99457846 0.03374347 0.03018624
124 1 1 7 11 1.02213369 -0.01317960 0.02217286
125 1 1 7 12 1.00130532 0.04328243 0.02807890
126 1 1 7 13 0.97137382 0.04250589 0.05527191
127 1 1 7 14 1.00031170 0.00438721 0.00969494
128 1 1 7 15 1.00643295 0.00442092 0.01922548
129 1 1 8 0 0.99053853 0.02671497 0.02445680
130 1 1 8 1 1.02505395 0.00126129 0.03163532
131 1 1 8 2 0.99524198 0.00132969 0.01028853
132 1 1 8 3 0.99967816 0.01422870 0.01512926
133 1 1 8 4 0.98269280 0.03756276 0.02790915
134 1 1 8 5 0.99305296 0.01141964 0.02429314
135 1 1 8 6 1.00131633 0.02777613 0.03010586
136 1 1 8 7 0.98134787 0.03764134 0.03709314
137 1 1 8 8 1.08660416 0.04313461 0.04538315
138 1 1 8 9 0.99337919 0.00700533 0.00307492
139 1 1 8 10 0.98850395 0.03923675 0.03795283
140 1 1 8 11 1.00706781 -0.00768633 0.01848252
141 1 1 8 12 0.94616628 0.04877570 0.03860364
142 1 1 8 13 0.97773268 0.04799916 0.05826823
143 1 1 8 14 1.00341179 0.00988048 0.00960295
144 1 1 8 15 1.00285515 0.00991419 0.02276351
145 1 1 9 0 0.99526985 -0.00941431 0.01774282
146 1 1 9 1 0.95842247 -0.03486799 0.06968420
147 1 1 9 2 0.99334047 -0.03479960 0.03196059
148 1 1 9 3 1.00084056 -0.02190058 0.03038496
149 1 1 9 4 0.99751367 0.00143348 0.01873920
150 1 1 9 5 1.02388698 -0.02470965 0.03223416
151 1 1 9 6 0.98177308 -0.00835315 0.02247006
152 1 1 9 7 1.01814973 0.00151205 0.02089401
153 1 1 9 8 0.99337919 0.00700533 0.00307492
154 1 1 9 9 1.03757023 -0.02912396 0.04293327
155 1 1 9 10 1.02216133 0.00310746 0.04414790
156 1 1 9 11 0.96256971 -0.04381561 0.05149665
157 1 1 9 12 1.01357593 0.01264642 0.01837404
158 1 1 9 13 1.01150924 0.01186988 0.02141407
159 1 1 9 14 1.00538837 -0.02624880 0.03567723
160 1 1 9 15 0.99434119 -0.02621509 0.02619009
161 1 1 10 0 1.01195769 0.02281711 0.02412545
162 1 1 10 1 1.04000958 -0.00263657 0.04496431
163 1 1 10 2 1.00816173 -0.00256817 0.01194059
164 1 1 10 3 0.99682425 0.01033084 0.01475097
165 1 1 10 4 1.00399307 0.03366490 0.02349012
166 1 1 10 5 0.98184379 0.00752177 0.02713252
167 1 1 10 6 1.00727680 0.02387827 0.02843561
168 1 1 10 7 0.99457846 0.03374347 0.03018624
169 1 1 10 8 0.98850395 0.03923675 0.03795283
170 1 1 10 9 1.02216133 0.00310746 0.04414790
171 1 1 10 10 0.98504810 0.03533888 0.07018332
172 1 1 10 11 1.02169499 -0.01158419 0.03279353
173 1 1 10 12 0.98421116 0.04487784 0.03513222
174 1 1 10 13 0.93814551 0.04410130 0.08086160
175 1 1 10 14 0.98370298 0.00598262 0.01248242
176 1 1 10 15 1.01034707 0.00601633 0.02246848
177 1 1 11 0 1.00600936 -0.02410597 0.01341552
178 1 1 11 1 0.95294584 -0.04955965 0.06812510
179 1 1 11 2 0.99249216 -0.04949125 0.02723366
180 1 1 11 3 0.99894575 -0.03659224 0.02613207
