INDEX ORBITAL_ID_2 ORBITAL_ID_1 K_2 K_1 MEAN_R MEAN_I STD
110 1 1 6 13 0.19512038 0.12635012 0.00052751
111 1 1 6 14 0.12644639 0.10851031 0.00054104
112 1 1 6 15 0.11049775 0.09625333 0.00094740
113 1 1 7 0 -0.50780975 -0.56845890 0.00348179
114 1 1 7 1 0.03887797 0.01024165 0.00090521
115 1 1 7 2 0.00472075 0.03462866 0.00045676
116 1 1 7 3 -0.02204672 0.05750043 0.00040573
117 1 1 7 4 -0.06806335 0.10094372 0.00045698
118 1 1 7 5 -0.16136868 0.14866783 0.00135683
119 1 1 7 6 -0.56622893 0.36769249 0.00117142
120 1 1 7 7 -2.65431626 1.17413122 0.00143109
121 1 1 7 8 0.03345307 -0.01338836 0.00057356
122 1 1 7 9 2.93633639 0.00000000 0.00151211
123 1 1 7 10 0.71364564 0.14396866 0.00101802
124 1 1 7 11 0.23962853 0.10360211 0.00137912
125 1 1 7 12 0.13216079 0.08902890 0.00039814
126 1 1 7 13 0.07352097 0.06910719 0.00039766
127 1 1 7 14 0.05586430 0.06045253 0.00048028
128 1 1 7 15 0.06542276 0.05911922 0.00090405
129 1 1 8 0 -0.37706946 0.00024425 0.00343948
130 1 1 8 1 0.04374711 -0.02638703 0.00087387
131 1 1 8 2 0.01989814 -0.01772608 0.00038068
132 1 1 8 3 0.01390515 -0.01381351 0.00027100
133 1 1 8 4 0.01163368 -0.01400835 0.00025453
134 1 1 8 5 0.01443390 -0.01381527 0.00028700
135 1 1 8 6 0.02073552 -0.01566661 0.00037408
136 1 1 8 7 0.03398836 -0.01347130 0.00056149
137 1 1 8 8 0.00794587 0.00000000 0.00025647
138 1 1 8 9 0.03345307 0.01338836 0.00057356
139 1 1 8 10 0.02045788 0.01548100 0.00037941
140 1 1 8 11 0.01431794 0.01366010 0.00029123
141 1 1 8 12 0.01165844 0.01382421 0.00025860
142 1 1 8 13 0.01411511 0.01361175 0.00027849
143 1 1 8 14 0.02038920 0.01757301 0.00038630
144 1 1 8 15 0.04428792 0.02628960 0.00089038
145 1 1 9 0 -0.50790555 0.56884004 0.00348848
146 1 1 9 1 0.06493375 -0.05933246 0.00088988
147 1 1 9 2 0.05540642 -0.06067193 0.00046784
148 1 1 9 3 0.07334571 -0.06931383 0.00039662
149 1 1 9 4 0.13212485 -0.08916448 0.00039743
150 1 1 9 5 0.23968602 -0.10371767 0.00137281
151 1 1 9 6 0.71387352 -0.14397783 0.00102635
152 1 1 9 7 2.93656018 -0.00000000 0.00150005
153 1 1 9 8 0.03398836 0.01347130 0.00056149
154 1 1 9 9 -2.65431626 -1.17413122 0.00143109
155 1 1 9 10 -0.56665194 -0.36797923 0.00119840
156 1 1 9 11 -0.16155663 -0.14898915 0.00134429
157 1 1 9 12 -0.06805867 -0.10118344 0.00046701
158 1 1 9 13 -0.02184243 -0.05772113 0.00040833
159 1 1 9 14 0.00521965 -0.03472259 0.00045907
160 1 1 9 15 0.03941164 -0.01024010 0.00092166
161 1 1 10 0 -0.90877001 1.09598974 0.00363144
162 1 1 10 1 0.11014385 -0.09654638 0.00093420
163 1 1 10 2 0.12606421 -0.10877658 0.00053824
164 1 1 10 3 0.19498778 -0.12655678 0.00051950
165 1 1 10 4 0.32707112 -0.13733598 0.00160271
166 1 1 10 5 0.94560735 -0.18806790 0.00165610
167 1 1 10 6 3.09570834 0.00000000 0.00263065
168 1 1 10 7 0.71387352 0.14397783 0.00102635
169 1 1 10 8 0.02073552 0.01566661 0.00037408
170 1 1 10 9 -0.56622893 -0.36769249 0.00117142
171 1 1 10 10 -2.06624417 -2.26844775 0.00258275
172 1 1 10 11 -0.50910999 -0.76377119 0.00185051
173 1 1 10 12 -0.13386165 -0.28420908 0.00157360
174 1 1 10 13 -0.03427373 -0.18757802 0.00056230
175 1 1 10 14 0.00941731 -0.11618582 0.00057331
176 1 1 10 15 0.05328125 -0.06218483 0.00098541
177 1 1 11 0 -1.59507438 1.50861680 0.00393411
