INDEX ORBITAL_ID_2 ORBITAL_ID_1 R_2 R_1 MEAN_R MEAN_I STD
50 1 1 3 1 -0.00612753 0.00000166 0.00005577
51 1 1 3 2 0.00000246 -0.00000577 0.00005159
52 1 1 3 3 -0.17403187 -0.00000000 0.00098425
53 1 1 3 4 0.00000616 -0.00000145 0.00003291
54 1 1 3 5 0.00956538 -0.00000127 0.00010324
55 1 1 3 6 0.00000206 -0.00000075 0.00000300
56 1 1 3 7 0.00690440 0.00000192 0.00009180
57 1 1 3 8 0.00000025 -0.00000015 0.00000187
58 1 1 3 9 0.00248023 0.00000213 0.00009054
59 1 1 3 10 0.00000427 -0.00000076 0.00000483
60 1 1 3 11 0.00189765 0.00000290 0.00009258
61 1 1 3 12 0.00002316 0.00000463 0.00006491
62 1 1 3 13 -0.02862492 -0.00002031 0.00161691
63 1 1 3 14 -0.00003314 0.00000588 0.00010494
64 1 1 3 15 -0.00013956 -0.00000689 0.00012867
65 1 1 4 0 -0.01181208 0.00000151 0.00008898
66 1 1 4 1 0.00000667 0.00000304 0.00001302
67 1 1 4 2 -0.00651625 -0.00000187 0.00006268
68 1 1 4 3 0.00000616 0.00000145 0.00003291
69 1 1 4 4 0.10705108 0.00000000 0.00081224
70 1 1 4 5 -0.00000739 0.00000017 0.00002087
71 1 1 4 6 -0.00974505 -0.00000021 0.00011549
72 1 1 4 7 -0.00000141 0.00000039 0.00000200
73 1 1 4 8 -0.00506860 -0.00000220 0.00009134
74 1 1 4 9 -0.00000320 0.00000117 0.00000266
75 1 1 4 10 -0.00150370 -0.00000312 0.00009066
76 1 1 4 11 -0.00002043 -0.00000070 0.00004193
77 1 1 4 12 0.00550070 -0.00003347 0.00084677
78 1 1 4 13 0.00002513 0.00000539 0.00006523
79 1 1 4 14 -0.00394559 0.00000476 0.00005319
80 1 1 4 15 0.00000591 0.00000415 0.00001789
81 1 1 5 0 -0.00000205 -0.00000119 0.00000470
82 1 1 5 1 0.01172544 -0.00000175 0.00010400
83 1 1 5 2 -0.00000378 -0.00000131 0.00000580
84 1 1 5 3 0.00956538 0.00000127 0.00010324
85 1 1 5 4 -0.00000739 -0.00000017 0.00002087
86 1 1 5 5 -0.07046122 -0.00000000 0.00063549
87 1 1 5 6 0.00000618 0.00000002 0.00001269
88 1 1 5 7 0.00906496 0.00000185 0.00011799
89 1 1 5 8 0.00000267 -0.00000081 0.00000190
90 1 1 5 9 0.00395062 0.00000214 0.00009296
91 1 1 5 10 0.00001234 -0.00000142 0.00002751
92 1 1 5 11 0.00137252 0.00002175 0.00043373
93 1 1 5 12 -0.00001886 -0.00000057 0.00004265
94 1 1 5 13 0.00189759 0.00000162 0.00009273
95 1 1 5 14 -0.00000422 -0.00000133 0.00000923
96 1 1 5 15 0.00719285 -0.00000826 0.00012144
97 1 1 6 0 -0.00647986 0.00000703 0.00009863
98 1 1 6 1 0.00000067 0.00000032 0.00000246
99 1 1 6 2 -0.00928136 0.00000198 0.00009789
100 1 1 6 3 0.00000206 0.00000075 0.00000300
101 1 1 6 4 -0.00974505 0.00000021 0.00011549
