INDEX ORBITAL_ID_2 ORBITAL_ID_1 TAU R_2 R_1 MEAN_R MEAN_I STD
214 1 1 13 1 1 0.01852027 0.00472520 0.01069879
215 1 1 13 1 2 0.05077463 -0.00796638 0.03515960
216 1 1 13 1 3 -0.03534199 0.02515699 0.04323055
217 1 1 13 2 0 -0.00339522 -0.00672129 0.00918756
218 1 1 13 2 1 0.03296926 0.01217391 0.03113732
219 1 1 13 2 2 -0.01032055 -0.04305275 0.05407481
220 1 1 13 2 3 -0.02015705 0.04476158 0.05022736
221 1 1 13 3 0 0.00711923 -0.00240116 0.00914430
222 1 1 13 3 1 0.02225266 0.00301495 0.01872843
223 1 1 13 3 2 -0.00233707 0.00368213 0.00432340
224 1 1 13 3 3 -0.00904188 0.01136897 0.01427310
225 1 1 14 0 0 0.00407498 0.01312013 0.01316136
226 1 1 14 0 1 0.00703980 -0.00410025 0.00683846
227 1 1 14 0 2 -0.00167454 0.00250753 0.00342256
228 1 1 14 0 3 0.00352817 -0.00492202 0.00969148
229 1 1 14 1 0 0.00573398 0.00659595 0.00690400
230 1 1 14 1 1 0.03722567 0.01475392 0.02729185
231 1 1 14 1 2 0.02595400 -0.00843008 0.02323142
232 1 1 14 1 3 -0.01279972 0.00159247 0.01289604
233 1 1 14 2 0 0.00155367 -0.00379657 0.00518139
234 1 1 14 2 1 -0.01581351 0.00100571 0.01905398
235 1 1 14 2 2 -0.00440006 -0.01567178 0.02045712
236 1 1 14 2 3 -0.00835795 0.00529281 0.01256735
237 1 1 14 3 0 0.01263815 0.00334353 0.01977814
238 1 1 14 3 1 0.02950195 0.00807565 0.02706132
239 1 1 14 3 2 0.00183051 -0.00018740 0.00135327
240 1 1 14 3 3 -0.00247622 0.00411771 0.00494301
241 1 1 15 0 0 0.00254752 0.00390123 0.00489199
242 1 1 15 0 1 0.01363676 -0.00434675 0.01365011
243 1 1 15 0 2 0.00979506 -0.00887247 0.01410324
244 1 1 15 0 3 -0.00078104 -0.00217852 0.00428542
245 1 1 15 1 0 0.00525164 0.00849394 0.00882614
246 1 1 15 1 1 0.04306130 0.01642428 0.03431036
247 1 1 15 1 2 -0.00144652 -0.05583572 0.07554896
248 1 1 15 1 3 -0.00520857 -0.00982887 0.01009033
249 1 1 15 2 0 -0.00450417 -0.00619129 0.00966475
250 1 1 15 2 1 -0.00982022 0.00496149 0.01217597
251 1 1 15 2 2 -0.00807271 -0.00896000 0.01458507
252 1 1 15 2 3 -0.02013640 0.00454892 0.02081327
253 1 1 15 3 0 0.01022440 0.00653888 0.01106315
254 1 1 15 3 1 0.05291480 0.01748454 0.05061373
255 1 1 15 3 2 0.00086977 -0.00067952 0.00127614
256 1 1 15 3 3 -0.00347176 0.00139820 0.00550824
257 1 1 16 0 0 0.00808818 0.01504973 0.01668348
258 1 1 16 0 1 0.03345243 -0.01410400 0.03605792
259 1 1 16 0 2 0.03344760 -0.00477151 0.03375552
260 1 1 16 0 3 0.00215758 0.00109134 0.00604030
261 1 1 16 1 0 0.00129145 0.00821050 0.00896036
262 1 1 16 1 1 0.01768512 0.00685543 0.01335997
263 1 1 16 1 2 0.04432354 -0.00757810 0.06286244
264 1 1 16 1 3 -0.00725408 -0.00527918 0.00873300
265 1 1 16 2 0 -0.00045473 -0.00592518 0.00630501
266 1 1 16 2 1 0.00458389 -0.00102290 0.00355790
267 1 1 16 2 2 -0.02238713 0.01029462 0.02113135
268 1 1 16 2 3 -0.00912762 -0.00041450 0.00878422
269 1 1 16 3 0 0.00327208 0.00035501 0.00514252
270 1 1 16 3 1 0.01997870 0.00473757 0.01792541
271 1 1 16 3 2 -0.00092124 0.00104548 0.00157795
272 1 1 16 3 3 -0.01948922 -0.00448076 0.02191882
273 1 1 17 0 0 0.00455277 0.00671890 0.00733521
274 1 1 17 0 1 0.02123481 -0.01464305 0.02559146
275 1 1 17 0 2 0.00682497 -0.00147888 0.00711417
276 1 1 17 0 3 -0.00758657 -0.00606153 0.00480879
277 1 1 17 1 0 -0.00123575 0.01029349 0.01077847
278 1 1 17 1 1 0.01205860 0.00510365 0.00888981
279 1 1 17 1 2 -0.01025976 -0.06457987 0.08316384
280 1 1 17 1 3 -0.00056742 -0.00578336 0.00511996
281 1 1 17 2 0 -0.00489400 -0.00902406 0.01227897
282 1 1 17 2 1 0.00688054 -0.01068901 0.01191401
283 1 1 17 2 2 -0.00776141 -0.00152595 0.00745743
284 1 1 17 2 3 0.00181035 0.00245617 0.00333870
285 1 1 17 3 0 0.00738213 -0.00137127 0.00665189
286 1 1 17 3 1 0.04588535 -0.00492996 0.03941291
287 1 1 17 3 2 -0.00174606 0.00363280 0.00415794
288 1 1 17 3 3 0.00157998 -0.01031337 0.01232839
289 1 1 18 0 0 -0.00192815 -0.00043303 0.00420336
290 1 1 18 0 1 0.00330677 -0.00011877 0.00329820
291 1 1 18 0 2 -0.00254016 0.00599611 0.00626191
292 1 1 18 0 3 -0.00144059 -0.00413952 0.01474554
293 1 1 18 1 0 0.00147535 0.00884024 0.00975231
294 1 1 18 1 1 0.00446939 -0.00642797 0.00704376
295 1 1 18 1 2 -0.00308892 -0.02236022 0.03027597
296 1 1 18 1 3 0.00891700 -0.00392304 0.00969554
297 1 1 18 2 0 0.00459510 -0.00418928 0.00573139
298 1 1 18 2 1 0.00262083 -0.01249500 0.01265245
299 1 1 18 2 2 -0.00516326 0.03001975 0.02941146
300 1 1 18 2 3 0.01264795 0.00657588 0.01469162
301 1 1 18 3 0 0.00122582 0.00593647 0.00753205
302 1 1 18 3 1 0.11391390 -0.02002228 0.11248931
303 1 1 18 3 2 0.00160005 0.00194085 0.00245095
304 1 1 18 3 3 -0.01241920 -0.00838071 0.01610348
305 1 1 19 0 0 0.00095903 -0.00124513 0.00223225
306 1 1 19 0 1 0.01952415 -0.02140970 0.02828949
307 1 1 19 0 2 -0.00251710 0.02240652 0.02217589
308 1 1 19 0 3 0.00392792 0.00277468 0.01245584
309 1 1 19 1 0 -0.00466928 0.01298306 0.01554835
310 1 1 19 1 1 0.00317328 -0.00227597 0.00284041
311 1 1 19 1 2 0.00100693 -0.00157818 0.00545010
312 1 1 19 1 3 0.00508388 -0.00427518 0.00637402
313 1 1 19 2 0 0.00032842 -0.00726777 0.01144994
314 1 1 19 2 1 0.02563602 -0.01300831 0.02607146
315 1 1 19 2 2 -0.00356202 0.00388824 0.00386241
316 1 1 19 2 3 0.00666913 0.00402067 0.00850645
317 1 1 19 3 0 -0.00331895 0.00519020 0.00692310
318 1 1 19 3 1 0.28585049 -0.04260195 0.28752794
319 1 1 19 3 2 -0.00133194 0.01141905 0.01057389
320 1 1 19 3 3 -0.04044880 -0.00082145 0.04238971
321 1 1 20 0 0 0.00162533 -0.00069577 0.00090541
322 1 1 20 0 1 0.00104926 0.00230384 0.00233255
323 1 1 20 0 2 -0.00082928 0.00789899 0.00736375
324 1 1 20 0 3 -0.00385477 -0.00391032 0.00792821
325 1 1 20 1 0 -0.00390250 0.01209633 0.01382597
326 1 1 20 1 1 0.00022001 0.00359454 0.00710539
327 1 1 20 1 2 0.00328683 0.01347855 0.01265434
328 1 1 20 1 3 0.00351869 -0.00382325 0.00467365
329 1 1 20 2 0 0.01393815 -0.01438711 0.01966365
330 1 1 20 2 1 0.00082664 0.02346621 0.02331858
331 1 1 20 2 2 -0.00693809 0.00236071 0.00658969
332 1 1 20 2 3 -0.01504150 0.01262491 0.01943869
333 1 1 20 3 0 -0.00664477 0.00856310 0.01314175
334 1 1 20 3 1 0.08687314 -0.01526242 0.08725586
335 1 1 20 3 2 0.00390928 0.02117343 0.02125416
336 1 1 20 3 3 -0.01585612 0.00169747 0.01621668
337 1 1 21 0 0 0.00360182 -0.00307657 0.00359456
338 1 1 21 0 1 0.00500402 0.00307930 0.00395544
339 1 1 21 0 2 0.00003469 0.00386393 0.00323630
340 1 1 21 0 3 -0.01418309 -0.01088461 0.01894678
341 1 1 21 1 0 -0.01328657 0.01867113 0.02364970
342 1 1 21 1 1 0.00276862 0.00570178 0.00671301
343 1 1 21 1 2 0.00353951 0.01324414 0.01279896
344 1 1 21 1 3 0.00658712 -0.00682188 0.00853475
345 1 1 21 2 0 0.00954338 -0.01340439 0.01432539
346 1 1 21 2 1 0.03593372 0.00617188 0.03576784
347 1 1 21 2 2 -0.00464185 0.00987274 0.01031204
348 1 1 21 2 3 -0.00428975 0.01109486 0.01087851
349 1 1 21 3 0 -0.00995008 0.01218144 0.01778520
350 1 1 21 3 1 0.03972980 -0.00230781 0.03910394
351 1 1 21 3 2 0.00162662 0.01126148 0.01142387
352 1 1 21 3 3 -0.03771075 -0.00252098 0.03949191
353 1 1 22 0 0 0.00877693 -0.00519986 0.00784251
354 1 1 22 0 1 0.01721519 -0.01574535 0.02192580
355 1 1 22 0 2 0.00286700 0.00808103 0.00854806
356 1 1 22 0 3 -0.00675022 0.00532244 0.01250381
357 1 1 22 1 0 -0.01154153 0.01459130 0.01943359
358 1 1 22 1 1 0.00483642 0.01053730 0.01166200
359 1 1 22 1 2 0.00393020 -0.00542334 0.01141612
360 1 1 22 1 3 0.01856106 -0.00450037 0.01936992
361 1 1 22 2 0 0.02426042 -0.01918415 0.02414803
362 1 1 22 2 1 0.01481645 -0.00493349 0.01514777
363 1 1 22 2 2 -0.03405671 0.04552789 0.05629236
364 1 1 22 2 3 0.00052996 0.01610841 0.01276370
365 1 1 22 3 0 -0.00177856 0.01286420 0.01631915
366 1 1 22 3 1 0.02274108 0.00952379 0.02296305
367 1 1 22 3 2 0.00740003 -0.00092371 0.00658979
368 1 1 22 3 3 -0.00844013 -0.00947471 0.01324950
369 1 1 23 0 0 0.00451237 -0.00106062 0.00210020
370 1 1 23 0 1 0.01943704 0.00660613 0.01690090
371 1 1 23 0 2 0.00218213 0.01134629 0.01131432
372 1 1 23 0 3 -0.00596029 0.00341174 0.00587577
373 1 1 23 1 0 -0.00636139 0.00465907 0.01023920
374 1 1 23 1 1 0.01594278 0.02379757 0.02883951
375 1 1 23 1 2 0.02241576 0.00786861 0.02586224
376 1 1 23 1 3 0.00314766 -0.01035922 0.01041067
377 1 1 23 2 0 0.05556364 -0.02166182 0.04577059
378 1 1 23 2 1 0.00365841 -0.02099457 0.02150480
379 1 1 23 2 2 -0.09120980 0.15599657 0.17957532
380 1 1 23 2 3 -0.00060266 0.02636286 0.01869362
381 1 1 23 3 0 -0.00791746 0.01159426 0.01626152
382 1 1 23 3 1 0.06113788 0.00564945 0.05900191
383 1 1 23 3 2 0.02190821 0.00954213 0.02314952
384 1 1 23 3 3 0.01250491 -0.01106812 0.01700479
385 1 1 24 0 0 0.01088243 -0.00095088 0.00544542
386 1 1 24 0 1 0.00407197 0.00904262 0.01156014
387 1 1 24 0 2 -0.00287044 0.00414560 0.00399907
388 1 1 24 0 3 0.00295954 0.00507176 0.00508429
389 1 1 24 1 0 -0.00372497 0.00516495 0.01059742
390 1 1 24 1 1 0.00044331 0.01341995 0.01456305
391 1 1 24 1 2 0.02979400 0.02546115 0.03490981
392 1 1 24 1 3 -0.00993270 -0.02044571 0.02273530
393 1 1 24 2 0 0.07064603 -0.03111759 0.06073097
394 1 1 24 2 1 0.00704580 -0.01165301 0.01293143
395 1 1 24 2 2 -0.04209765 0.06430029 0.07613986
396 1 1 24 2 3 0.00976900 0.02226163 0.02022708
397 1 1 24 3 0 -0.00589984 0.00299590 0.00971692
398 1 1 24 3 1 0.02766698 0.00550878 0.02613670
399 1 1 24 3 2 0.01313913 0.00143705 0.01158319
400 1 1 24 3 3 0.01498375 -0.00960700 0.01740470
401 1 1 25 0 0 0.02156515 -0.00293205 0.01399191
402 1 1 25 0 1 0.01555606 0.02139438 0.02311981
403 1 1 25 0 2 -0.00289888 0.00585576 0.00676458
404 1 1 25 0 3 0.00953597 0.00938249 0.01260184
405 1 1 25 1 0 0.00046235 0.00710237 0.01245826
406 1 1 25 1 1 -0.00666945 0.00585816 0.01427888
407 1 1 25 1 2 0.01267201 0.01055561 0.01556979
408 1 1 25 1 3 0.00628755 -0.00539474 0.00734488
409 1 1 25 2 0 0.03175973 -0.01619178 0.02769074
410 1 1 25 2 1 0.00796722 -0.02359415 0.02433333
411 1 1 25 2 2 0.00586464 0.05972019 0.05959393
412 1 1 25 2 3 0.00284634 0.01864461 0.01662691
413 1 1 25 3 0 -0.00256253 0.00029189 0.00535158
414 1 1 25 3 1 0.06949761 0.00403150 0.06720107
415 1 1 25 3 2 0.01142877 -0.00269475 0.00985760
416 1 1 25 3 3 0.01109016 -0.00931284 0.01563153
417 1 1 26 0 0 0.01303079 -0.00143009 0.00776639
418 1 1 26 0 1 0.01690494 0.00985639 0.01323385
419 1 1 26 0 2 0.00276147 0.00102826 0.00319045
420 1 1 26 0 3 0.02342733 0.00750682 0.02374252
421 1 1 26 1 0 0.00691588 -0.00039651 0.00968456
422 1 1 26 1 1 -0.02129212 0.01040093 0.02602388
423 1 1 26 1 2 0.01803706 -0.01010074 0.01773717
424 1 1 26 1 3 0.00765797 -0.00426470 0.00758118
425 1 1 26 2 0 0.01610041 -0.01275047 0.01576293
426 1 1 26 2 1 0.01052361 -0.00849363 0.01025605
427 1 1 26 2 2 0.11227858 0.07312546 0.13486245
428 1 1 26 2 3 0.00609085 0.02611137 0.02493721
429 1 1 26 3 0 -0.00147331 -0.00087531 0.00646752
430 1 1 26 3 1 0.04085710 0.00922632 0.03757571
431 1 1 26 3 2 0.02057363 -0.00104069 0.01698354
432 1 1 26 3 3 0.00696095 0.00001293 0.01087645
433 1 1 27 0 0 0.01340138 -0.00179355 0.00821457
434 1 1 27 0 1 0.01951763 0.00394076 0.01240351
435 1 1 27 0 2 0.00471713 0.00719144 0.00535102
436 1 1 27 0 3 0.00655142 0.01473136 0.00950772
437 1 1 27 1 0 -0.00049797 0.00736727 0.01117221
438 1 1 27 1 1 0.01522301 -0.00346484 0.01016146
439 1 1 27 1 2 0.01037928 -0.02132209 0.02191781
440 1 1 27 1 3 0.01489731 -0.00630365 0.01345440
441 1 1 27 2 0 0.01024941 -0.00194443 0.00712824
442 1 1 27 2 1 0.02086627 -0.00287486 0.01364703
443 1 1 27 2 2 -0.00145534 0.04744496 0.04676908
444 1 1 27 2 3 0.00678599 0.01320533 0.01139111
445 1 1 27 3 0 -0.00073521 -0.00568206 0.00951512
446 1 1 27 3 1 0.07528958 0.00520581 0.06765593
447 1 1 27 3 2 0.02062142 -0.01488542 0.02450998
448 1 1 27 3 3 0.01576692 -0.00650895 0.01798070
449 1 1 28 0 0 0.01036316 -0.00060655 0.00439640
450 1 1 28 0 1 0.04148482 0.00219713 0.02838962
