INDEX ORBITAL_ID_2 ORBITAL_ID_1 TAU K_2 K_1 MEAN_R MEAN_I STD
434 1 1 27 0 1 0.00047236 -0.06641321 0.06049580
435 1 1 27 0 2 -0.11821803 0.00155484 0.11531576
436 1 1 27 0 3 -0.02416213 0.10737650 0.08182622
437 1 1 27 1 0 0.00959393 0.10270209 0.11529571
438 1 1 27 1 1 0.03140088 -0.05864567 0.06209120
439 1 1 27 1 2 -0.00417034 -0.00248699 0.01876525
440 1 1 27 1 3 -0.07641388 -0.04312190 0.07577991
441 1 1 27 2 0 -0.07031045 -0.12549496 0.12733477
442 1 1 27 2 1 0.09404724 0.12906897 0.15195783
443 1 1 27 2 2 0.06460060 -0.04534649 0.09107695
444 1 1 27 2 3 0.01119853 0.06346523 0.07483382
445 1 1 27 3 0 0.00588855 -0.03918007 0.03280755
446 1 1 27 3 1 -0.04802105 -0.01993501 0.07023618
