INDEX ORBITAL_ID_2 ORBITAL_ID_1 R_2 R_1 MEAN_R MEAN_I STD
77 1 1 4 12 3.99273633 0.07418792 0.03413989
78 1 1 4 13 4.02028481 0.05130649 0.04402892
79 1 1 4 14 3.99885419 0.03958546 0.04068265
80 1 1 4 15 3.99928494 0.01440112 0.03788200
81 1 1 5 0 3.99961212 -0.01897777 0.05216362
82 1 1 5 1 4.03052048 -0.10416971 0.07382908
83 1 1 5 2 4.00215010 -0.05243518 0.05174556
84 1 1 5 3 4.04297200 -0.05156887 0.06512501
85 1 1 5 4 3.97793774 -0.00685548 0.05718922
86 1 1 5 5 3.99982926 -0.01629803 0.05453071
87 1 1 5 6 3.97247627 -0.02208349 0.04974922
88 1 1 5 7 3.95382388 0.00769676 0.08909060
89 1 1 5 8 3.98855482 -0.00189059 0.06616929
90 1 1 5 9 4.04647320 -0.04812440 0.06391306
91 1 1 5 10 3.99086772 0.00776827 0.06455363
92 1 1 5 11 3.99562372 -0.05923318 0.04004038
93 1 1 5 12 3.99309013 -0.03038459 0.05072010
94 1 1 5 13 3.95922499 -0.05326602 0.05613910
95 1 1 5 14 3.98606818 -0.06498705 0.05336696
96 1 1 5 15 4.00183116 -0.09017139 0.03864026
97 1 1 6 0 3.99923259 0.04644822 0.06453110
98 1 1 6 1 3.98344532 -0.03874372 0.04181949
99 1 1 6 2 3.99578134 0.01299081 0.04626552
100 1 1 6 3 3.98968121 0.01385712 0.04602385
101 1 1 6 4 4.00910402 0.05857051 0.07236771
102 1 1 6 5 3.99520499 0.04912796 0.06996124
103 1 1 6 6 3.99925011 0.04334250 0.06182476
104 1 1 6 7 3.98968413 0.07312276 0.10292462
105 1 1 6 8 3.99036444 0.06353540 0.08844105
106 1 1 6 9 3.99517513 0.01730159 0.03742729
107 1 1 6 10 4.01823703 0.07319426 0.08524839
108 1 1 6 11 4.00611426 0.00619281 0.04664139
109 1 1 6 12 4.00002862 0.03504140 0.04514459
110 1 1 6 13 3.98579933 0.01215997 0.04304429
111 1 1 6 14 3.99072629 0.00043895 0.03242931
112 1 1 6 15 4.02744631 -0.02474540 0.04939739
113 1 1 7 0 3.96906903 0.08590903 0.07823774
114 1 1 7 1 4.05302967 0.00071709 0.05951326
115 1 1 7 2 3.99651582 0.05245162 0.04303150
116 1 1 7 3 3.99890624 0.05331793 0.04272316
117 1 1 7 4 3.98297358 0.09803132 0.08058394
118 1 1 7 5 3.97867570 0.08858877 0.08014253
119 1 1 7 6 4.00086792 0.08280331 0.06877140
120 1 1 7 7 3.95917399 0.11258357 0.11841056
121 1 1 7 8 3.96991038 0.10299621 0.10023702
122 1 1 7 9 4.01864963 0.05676240 0.04617911
123 1 1 7 10 3.98828038 0.11265507 0.09310020
124 1 1 7 11 3.99505589 0.04565362 0.04638050
125 1 1 7 12 3.99039297 0.07450221 0.04867775
126 1 1 7 13 3.98592821 0.05162078 0.04678475
127 1 1 7 14 4.01846263 0.03989976 0.03501387
128 1 1 7 15 4.02653258 0.01471541 0.05087752
129 1 1 8 0 3.98028844 0.10788213 0.09728182
130 1 1 8 1 4.02685129 0.02269019 0.03401282
131 1 1 8 2 3.99802483 0.07442472 0.06582636
132 1 1 8 3 4.01127330 0.07529103 0.06482863
133 1 1 8 4 3.96781780 0.12000442 0.10771855
134 1 1 8 5 3.97453670 0.11056187 0.10348964
135 1 1 8 6 3.99084512 0.10477641 0.09178483
136 1 1 8 7 3.97494863 0.13455667 0.13905665
137 1 1 8 8 4.00437744 0.12496931 0.12124046
138 1 1 8 9 4.00225218 0.07873550 0.06242105
139 1 1 8 10 3.98598747 0.13462817 0.11724108
140 1 1 8 11 3.99356945 0.06762672 0.07140369
141 1 1 8 12 3.99112274 0.09647531 0.06797104
142 1 1 8 13 3.98463690 0.07359388 0.06976120
143 1 1 8 14 4.01113756 0.06187286 0.04555977
144 1 1 8 15 4.00090450 0.03668851 0.06479149
145 1 1 9 0 4.00750296 -0.03663500 0.06538236
146 1 1 9 1 3.94424713 -0.12182695 0.15299972
147 1 1 9 2 3.98500540 -0.07009241 0.09708651
148 1 1 9 3 3.98635675 -0.06922610 0.09750776
149 1 1 9 4 4.01733764 -0.02451272 0.06050176
150 1 1 9 5 4.02061303 -0.03395526 0.06355779
151 1 1 9 6 4.01016307 -0.03974073 0.07068192
152 1 1 9 7 4.04171933 -0.00996047 0.04935904
153 1 1 9 8 4.01751698 -0.01954783 0.04401607
154 1 1 9 9 4.00374550 -0.06578163 0.09785913
155 1 1 9 10 4.02183698 -0.00988896 0.05227937
156 1 1 9 11 3.98626510 -0.07689041 0.09089860
157 1 1 9 12 4.00673196 -0.04804182 0.09281744
158 1 1 9 13 4.01117235 -0.07092326 0.09305676
159 1 1 9 14 3.99282881 -0.08264428 0.11691905
160 1 1 9 15 3.98572505 -0.10782862 0.10263042
161 1 1 10 0 3.99469363 0.09229068 0.08754610
162 1 1 10 1 4.05044837 0.00709873 0.05530449
163 1 1 10 2 4.02321396 0.05883327 0.06210979
164 1 1 10 3 4.01461460 0.05969958 0.05678491
165 1 1 10 4 3.97590298 0.10441297 0.09711188
166 1 1 10 5 3.98497296 0.09497042 0.09285856
167 1 1 10 6 3.98357128 0.08918496 0.08445137
168 1 1 10 7 3.97714843 0.11896521 0.13013093
169 1 1 10 8 3.97974846 0.10937785 0.11370225
170 1 1 10 9 4.00256128 0.06314405 0.05600577
171 1 1 10 10 3.95683348 0.11903672 0.12109205
172 1 1 10 11 4.00115640 0.05203527 0.06371119
173 1 1 10 12 3.99794584 0.08088386 0.05955469
174 1 1 10 13 3.95607532 0.05800243 0.07517998
175 1 1 10 14 4.01504493 0.04628140 0.04312919
176 1 1 10 15 3.99991002 0.02109706 0.05932915
177 1 1 11 0 4.02003522 -0.09540162 0.05079612
178 1 1 11 1 3.94162020 -0.18059357 0.13368970
179 1 1 11 2 3.98568536 -0.12885903 0.07707087
180 1 1 11 3 3.99087895 -0.12799272 0.07655174
181 1 1 11 4 4.03003365 -0.08327934 0.04769744
182 1 1 11 5 4.01786493 -0.09272189 0.04611599
183 1 1 11 6 4.01868186 -0.09850735 0.05573963
184 1 1 11 7 4.05998272 -0.06872709 0.06427249
185 1 1 11 8 4.02866970 -0.07831445 0.03951879
186 1 1 11 9 3.97799177 -0.12454826 0.08084064
187 1 1 11 10 4.01545854 -0.06865559 0.03550155
188 1 1 11 11 4.02863898 -0.13565703 0.07398827
189 1 1 11 12 4.00658892 -0.10680844 0.07171789
190 1 1 11 13 4.02871619 -0.12968988 0.07882960
191 1 1 11 14 3.98849111 -0.14141090 0.09758318
192 1 1 11 15 3.97730975 -0.16659524 0.08649101
193 1 1 12 0 4.00748051 0.13044649 0.08341594
