INDEX ORBITAL_ID_2 ORBITAL_ID_1 K_2 K_1 MEAN_R MEAN_I STD
41 1 1 2 8 2.59468967 -0.00002518 0.00383673
42 1 1 2 9 2.82803494 -0.00006973 0.00578229
43 1 1 2 10 2.80911846 -0.00004981 0.01264708
44 1 1 2 11 2.18038198 -0.00007649 0.00533766
45 1 1 2 12 1.33212779 -0.00000640 0.00355174
46 1 1 2 13 0.80562757 -0.00002381 0.00326352
47 1 1 2 14 0.54449448 -0.00000000 0.00222409
48 1 1 2 15 0.42465139 0.00000681 0.00141872
49 1 1 3 0 0.50797631 0.00002032 0.00165198
50 1 1 3 1 0.52246619 0.00001117 0.00134738
51 1 1 3 2 0.64634669 -0.00000144 0.00152506
52 1 1 3 3 0.98833906 -0.00002679 0.00219919
53 1 1 3 4 1.97111777 -0.00009396 0.00187907
54 1 1 3 5 3.84356700 0.00013150 0.00495170
55 1 1 3 6 2.28080370 0.00005317 0.00266739
56 1 1 3 7 1.45743849 0.00001132 0.00432298
57 1 1 3 8 1.34164920 -0.00003673 0.00446706
58 1 1 3 9 1.63263315 -0.00002884 0.00380722
59 1 1 3 10 2.18110937 -0.00009366 0.00531688
60 1 1 3 11 2.36715406 -0.00002568 0.01175857
61 1 1 3 12 1.95008207 -0.00002862 0.00504410
62 1 1 3 13 1.25415851 -0.00000000 0.00346486
63 1 1 3 14 0.80562757 0.00002381 0.00326352
64 1 1 3 15 0.58833628 0.00002434 0.00235179
65 1 1 4 0 0.77097789 0.00004134 0.00287169
66 1 1 4 1 0.80000060 0.00001852 0.00249893
67 1 1 4 2 1.07956599 -0.00002308 0.00270094
68 1 1 4 3 1.97088777 -0.00011051 0.00187235
69 1 1 4 4 3.67852218 0.00014382 0.00517546
70 1 1 4 5 1.97029387 0.00005970 0.00191354
71 1 1 4 6 1.07958847 0.00001159 0.00275157
72 1 1 4 7 0.80028194 0.00001310 0.00256007
73 1 1 4 8 0.77116953 0.00000470 0.00295215
74 1 1 4 9 0.93088890 -0.00002877 0.00364958
75 1 1 4 10 1.33102585 -0.00001775 0.00355151
76 1 1 4 11 1.95037460 -0.00003704 0.00501894
77 1 1 4 12 2.24715926 0.00000000 0.01142554
78 1 1 4 13 1.95008207 0.00002862 0.00504410
79 1 1 4 14 1.33212779 0.00000640 0.00355174
80 1 1 4 15 0.93123426 0.00006674 0.00357068
81 1 1 5 0 1.34209687 0.00007881 0.00439621
82 1 1 5 1 1.45751142 0.00000010 0.00424321
83 1 1 5 2 2.28095226 -0.00011330 0.00260469
84 1 1 5 3 3.84307152 0.00014601 0.00496272
85 1 1 5 4 1.97012277 0.00007085 0.00190912
86 1 1 5 5 0.98803965 0.00000443 0.00222823
87 1 1 5 6 0.64641070 0.00000566 0.00154986
88 1 1 5 7 0.52273162 0.00000532 0.00137922
89 1 1 5 8 0.50837810 0.00000457 0.00170445
90 1 1 5 9 0.58862695 -0.00000060 0.00243167
91 1 1 5 10 0.80535226 -0.00001079 0.00334536
92 1 1 5 11 1.25299673 0.00000000 0.00346496
93 1 1 5 12 1.95037460 0.00003704 0.00501894
94 1 1 5 13 2.36715406 0.00002568 0.01175857
95 1 1 5 14 2.18038198 0.00007649 0.00533766
96 1 1 5 15 1.63343349 0.00001451 0.00380853
97 1 1 6 0 2.59456852 -0.00001838 0.00383824
98 1 1 6 1 3.15935395 -0.00007132 0.00340166
99 1 1 6 2 4.41279742 0.00012088 0.00399651
100 1 1 6 3 2.28022056 0.00008001 0.00264958
101 1 1 6 4 1.07930253 0.00000339 0.00273727
102 1 1 6 5 0.64628183 0.00000085 0.00154437
103 1 1 6 6 0.46849130 0.00000089 0.00095722
104 1 1 6 7 0.39510010 0.00000099 0.00081067
105 1 1 6 8 0.38263281 0.00000194 0.00098946
106 1 1 6 9 0.42506703 0.00000100 0.00146859
107 1 1 6 10 0.54480662 0.00000000 0.00230390
108 1 1 6 11 0.80535226 0.00001079 0.00334536
109 1 1 6 12 1.33102585 0.00001775 0.00355151
110 1 1 6 13 2.18110937 0.00009366 0.00531688
111 1 1 6 14 2.80911846 0.00004981 0.01264708
112 1 1 6 15 2.82638311 0.00008451 0.00579419
113 1 1 7 0 4.68283118 -0.00002667 0.00768595
114 1 1 7 1 5.39189588 0.00005634 0.00613631
115 1 1 7 2 3.15859303 -0.00000529 0.00343843
116 1 1 7 3 1.45714969 -0.00002476 0.00429631
117 1 1 7 4 0.79996600 -0.00000932 0.00253717
118 1 1 7 5 0.52249574 -0.00000401 0.00136811
119 1 1 7 6 0.39499061 -0.00000200 0.00080533
120 1 1 7 7 0.33778771 -0.00000123 0.00060447
121 1 1 7 8 0.32420204 0.00000005 0.00064241
122 1 1 7 9 0.34931223 0.00000000 0.00090538
123 1 1 7 10 0.42506703 -0.00000100 0.00146859
124 1 1 7 11 0.58862695 0.00000060 0.00243167
125 1 1 7 12 0.93088890 0.00002877 0.00364958
126 1 1 7 13 1.63263315 0.00002884 0.00380722
127 1 1 7 14 2.82803494 0.00006973 0.00578229
128 1 1 7 15 3.94985320 0.00003547 0.01293076
