INDEX ORBITAL_ID_2 ORBITAL_ID_1 K_2 K_1 MEAN_R MEAN_I STD
213 1 1 13 4 4.98325216 -0.00000101 0.03244937
214 1 1 13 5 8.00009465 -0.00000105 0.00424546
215 1 1 13 6 10.99759642 -0.00000134 0.03185795
216 1 1 13 7 13.19482053 0.00000070 0.03494269
217 1 1 13 8 14.34537854 0.00000031 0.02696046
218 1 1 13 9 14.61213248 -0.00000063 0.02132240
219 1 1 13 10 13.48787110 -0.00000106 0.02221539
220 1 1 13 11 8.00000000 0.00000000 0.00000000
221 1 1 13 12 2.33920885 0.00000100 0.01996379
222 1 1 13 13 0.82906346 0.00000058 0.01170807
223 1 1 13 14 0.37503138 0.00000037 0.00737318
224 1 1 13 15 0.28410824 0.00000028 0.00740672
225 1 1 14 0 0.18501414 0.00000015 0.00639419
226 1 1 14 1 0.34368435 0.00000004 0.01061908
227 1 1 14 2 0.69490005 -0.00000000 0.01755522
228 1 1 14 3 1.39832211 0.00000012 0.02688609
229 1 1 14 4 2.72558834 -0.00000044 0.03571465
230 1 1 14 5 5.00125133 -0.00000269 0.03196500
231 1 1 14 6 8.00007962 -0.00000229 0.00411653
232 1 1 14 7 10.91459191 -0.00000178 0.03018466
233 1 1 14 8 12.78149580 -0.00000040 0.03365206
234 1 1 14 9 12.76961626 -0.00000059 0.02777296
235 1 1 14 10 8.00000000 0.00000000 0.00000000
236 1 1 14 11 2.51212890 0.00000106 0.02221539
237 1 1 14 12 0.92120584 0.00000054 0.01379900
238 1 1 14 13 0.37489801 0.00000031 0.00737116
239 1 1 14 14 0.18147943 0.00000031 0.00459199
240 1 1 14 15 0.13645116 0.00000024 0.00443845
241 1 1 15 0 0.09415977 0.00000009 0.00399997
242 1 1 15 1 0.16595531 -0.00000000 0.00624093
243 1 1 15 2 0.34368435 -0.00000004 0.01061908
244 1 1 15 3 0.71760919 0.00000012 0.01759472
245 1 1 15 4 1.44867159 0.00000029 0.02675844
246 1 1 15 5 2.80481426 -0.00000067 0.03505551
247 1 1 15 6 5.08398971 -0.00000348 0.03028368
248 1 1 15 7 7.99967929 -0.00000336 0.00358793
249 1 1 15 8 10.04731914 -0.00000128 0.02179195
250 1 1 15 9 8.00000000 0.00000000 0.00000000
251 1 1 15 10 3.23038374 0.00000059 0.02777296
252 1 1 15 11 1.38786752 0.00000063 0.02132240
253 1 1 15 12 0.62329253 0.00000030 0.01296115
254 1 1 15 13 0.28360471 0.00000024 0.00740119
255 1 1 15 14 0.13635358 0.00000026 0.00443063
256 1 1 15 15 0.08546669 0.00000021 0.00344051
