INDEX ORBITAL_ID_2 ORBITAL_ID_1 R_2 R_1 MEAN_R MEAN_I STD
43 1 1 2 10 -0.00000000 -0.00000000 0.00000001
44 1 1 2 11 -0.01484577 0.00007390 0.00037626
45 1 1 2 12 -0.00000013 0.00000000 0.00000012
46 1 1 2 13 -0.21388827 0.00029900 0.00278662
47 1 1 2 14 0.00000000 0.00000000 0.00000000
48 1 1 2 15 0.66609272 -0.00028959 0.00365924
49 1 1 3 0 -0.17720020 0.00007677 0.00097016
50 1 1 3 1 0.00000000 0.00000001 0.00000003
51 1 1 3 2 -0.41504262 0.00004704 0.00102702
52 1 1 3 3 0.00000007 0.00000000 0.00000012
53 1 1 3 4 0.23180044 0.00002781 0.00080159
54 1 1 3 5 -0.00000001 -0.00000001 0.00000002
55 1 1 3 6 0.02303234 0.00001586 0.00013892
56 1 1 3 7 -0.00000000 0.00000000 0.00000001
57 1 1 3 8 0.00055750 -0.00000302 0.00003476
58 1 1 3 9 0.00000001 0.00000000 0.00000002
59 1 1 3 10 0.00311546 -0.00004895 0.00019276
60 1 1 3 11 0.00000009 0.00000001 0.00000013
61 1 1 3 12 0.07083732 -0.00032189 0.00172666
62 1 1 3 13 -0.00000000 0.00000000 0.00000000
63 1 1 3 14 -0.21388827 0.00029900 0.00278662
64 1 1 3 15 -0.00000013 0.00000002 0.00000011
65 1 1 4 0 0.00000001 -0.00000000 0.00000002
66 1 1 4 1 0.08170758 -0.00003812 0.00045640
67 1 1 4 2 0.00000001 -0.00000001 0.00000003
68 1 1 4 3 0.23180044 -0.00002781 0.00080159
69 1 1 4 4 -0.00000001 -0.00000000 0.00000008
70 1 1 4 5 -0.13631977 -0.00002066 0.00058395
71 1 1 4 6 0.00000000 0.00000000 0.00000002
72 1 1 4 7 -0.01232615 -0.00000888 0.00007899
73 1 1 4 8 -0.00000002 0.00000000 0.00000002
74 1 1 4 9 -0.00103132 0.00002456 0.00009729
75 1 1 4 10 -0.00000004 -0.00000002 0.00000013
76 1 1 4 11 -0.02187633 0.00024543 0.00100221
77 1 1 4 12 0.00000000 -0.00000000 0.00000000
78 1 1 4 13 0.07083732 -0.00032189 0.00172666
79 1 1 4 14 0.00000013 -0.00000000 0.00000012
80 1 1 4 15 0.05267881 -0.00007903 0.00066387
81 1 1 5 0 -0.02020516 0.00003394 0.00026144
82 1 1 5 1 -0.00000000 -0.00000000 0.00000001
83 1 1 5 2 -0.04266519 0.00002368 0.00024741
84 1 1 5 3 -0.00000001 0.00000001 0.00000002
85 1 1 5 4 -0.13631977 0.00002066 0.00058395
86 1 1 5 5 -0.00000001 -0.00000000 0.00000006
87 1 1 5 6 0.07970727 0.00001527 0.00039099
88 1 1 5 7 0.00000003 -0.00000001 0.00000003
89 1 1 5 8 0.00625846 -0.00000539 0.00007075
90 1 1 5 9 0.00000001 0.00000002 0.00000013
91 1 1 5 10 0.00569638 -0.00014662 0.00056435
92 1 1 5 11 -0.00000000 0.00000000 0.00000000
93 1 1 5 12 -0.02187633 0.00024543 0.00100221
94 1 1 5 13 -0.00000009 -0.00000001 0.00000013
95 1 1 5 14 -0.01484577 0.00007390 0.00037626
96 1 1 5 15 -0.00000000 -0.00000000 0.00000002
97 1 1 6 0 -0.00000001 0.00000000 0.00000001
98 1 1 6 1 0.00794019 -0.00001663 0.00011252
99 1 1 6 2 0.00000000 0.00000000 0.00000001
100 1 1 6 3 0.02303234 -0.00001586 0.00013892
101 1 1 6 4 0.00000000 -0.00000000 0.00000002
102 1 1 6 5 0.07970727 -0.00001527 0.00039099
103 1 1 6 6 -0.00000003 -0.00000000 0.00000004
104 1 1 6 7 -0.04201055 -0.00000497 0.00022866
105 1 1 6 8 0.00000001 -0.00000001 0.00000013
106 1 1 6 9 -0.00260579 0.00008088 0.00030105
107 1 1 6 10 -0.00000000 -0.00000000 0.00000000
108 1 1 6 11 0.00569638 -0.00014662 0.00056435
109 1 1 6 12 0.00000004 0.00000002 0.00000013
110 1 1 6 13 0.00311546 -0.00004895 0.00019276
111 1 1 6 14 0.00000000 0.00000000 0.00000001
112 1 1 6 15 0.00258869 -0.00002574 0.00013252
113 1 1 7 0 0.00184306 0.00000766 0.00005462
114 1 1 7 1 0.00000000 -0.00000000 0.00000001
115 1 1 7 2 -0.00253751 0.00000685 0.00004905
116 1 1 7 3 -0.00000000 -0.00000000 0.00000001
117 1 1 7 4 -0.01232615 0.00000888 0.00007899
118 1 1 7 5 0.00000003 0.00000001 0.00000003
119 1 1 7 6 -0.04201055 0.00000497 0.00022866
120 1 1 7 7 -0.00000002 0.00000000 0.00000014
121 1 1 7 8 0.01304341 -0.00005244 0.00016248
122 1 1 7 9 0.00000000 0.00000000 0.00000000
123 1 1 7 10 -0.00260579 0.00008088 0.00030105
124 1 1 7 11 -0.00000001 -0.00000002 0.00000013
125 1 1 7 12 -0.00103132 0.00002456 0.00009729
126 1 1 7 13 -0.00000001 -0.00000000 0.00000002
127 1 1 7 14 0.00157792 0.00001436 0.00005932
128 1 1 7 15 0.00000001 -0.00000000 0.00000001
129 1 1 8 0 -0.00000000 0.00000000 0.00000000
130 1 1 8 1 -0.00289440 0.00000167 0.00003385
131 1 1 8 2 0.00000000 0.00000000 0.00000001
132 1 1 8 3 0.00055750 0.00000302 0.00003476
133 1 1 8 4 -0.00000002 -0.00000000 0.00000002
134 1 1 8 5 0.00625846 0.00000539 0.00007075
135 1 1 8 6 0.00000001 0.00000001 0.00000013
136 1 1 8 7 0.01304341 0.00005244 0.00016248
137 1 1 8 8 0.00000000 0.00000000 0.00000000
138 1 1 8 9 0.01304341 -0.00005244 0.00016248
139 1 1 8 10 -0.00000001 0.00000001 0.00000013
140 1 1 8 11 0.00625846 -0.00000539 0.00007075
141 1 1 8 12 0.00000002 -0.00000000 0.00000002
142 1 1 8 13 0.00055750 -0.00000302 0.00003476
143 1 1 8 14 -0.00000000 0.00000000 0.00000001
144 1 1 8 15 -0.00289440 -0.00000167 0.00003385
145 1 1 9 0 0.00184306 -0.00000766 0.00005462
146 1 1 9 1 -0.00000001 -0.00000000 0.00000001
147 1 1 9 2 0.00157792 -0.00001436 0.00005932
148 1 1 9 3 0.00000001 -0.00000000 0.00000002
149 1 1 9 4 -0.00103132 -0.00002456 0.00009729
150 1 1 9 5 0.00000001 -0.00000002 0.00000013
151 1 1 9 6 -0.00260579 -0.00008088 0.00030105
152 1 1 9 7 0.00000000 -0.00000000 0.00000000
153 1 1 9 8 0.01304341 0.00005244 0.00016248
154 1 1 9 9 0.00000002 0.00000000 0.00000014
155 1 1 9 10 -0.04201055 -0.00000497 0.00022866
156 1 1 9 11 -0.00000003 0.00000001 0.00000003
157 1 1 9 12 -0.01232615 -0.00000888 0.00007899
158 1 1 9 13 0.00000000 -0.00000000 0.00000001
159 1 1 9 14 -0.00253751 -0.00000685 0.00004905
160 1 1 9 15 -0.00000000 -0.00000000 0.00000001
161 1 1 10 0 0.00000001 0.00000000 0.00000001
162 1 1 10 1 0.00258869 0.00002574 0.00013252
163 1 1 10 2 -0.00000000 0.00000000 0.00000001
164 1 1 10 3 0.00311546 0.00004895 0.00019276
165 1 1 10 4 -0.00000004 0.00000002 0.00000013
166 1 1 10 5 0.00569638 0.00014662 0.00056435
167 1 1 10 6 -0.00000000 0.00000000 0.00000000
168 1 1 10 7 -0.00260579 -0.00008088 0.00030105
169 1 1 10 8 -0.00000001 -0.00000001 0.00000013
170 1 1 10 9 -0.04201055 0.00000497 0.00022866
171 1 1 10 10 0.00000003 -0.00000000 0.00000004
172 1 1 10 11 0.07970727 0.00001527 0.00039099
173 1 1 10 12 -0.00000000 -0.00000000 0.00000002
174 1 1 10 13 0.02303234 0.00001586 0.00013892
175 1 1 10 14 -0.00000000 0.00000000 0.00000001
176 1 1 10 15 0.00794019 0.00001663 0.00011252
177 1 1 11 0 -0.02020516 -0.00003394 0.00026144
178 1 1 11 1 0.00000000 -0.00000000 0.00000002
179 1 1 11 2 -0.01484577 -0.00007390 0.00037626
180 1 1 11 3 0.00000009 -0.00000001 0.00000013
181 1 1 11 4 -0.02187633 -0.00024543 0.00100221
182 1 1 11 5 -0.00000000 -0.00000000 0.00000000
183 1 1 11 6 0.00569638 0.00014662 0.00056435
184 1 1 11 7 -0.00000001 0.00000002 0.00000013
185 1 1 11 8 0.00625846 0.00000539 0.00007075
186 1 1 11 9 -0.00000003 -0.00000001 0.00000003
187 1 1 11 10 0.07970727 -0.00001527 0.00039099
188 1 1 11 11 0.00000001 -0.00000000 0.00000006
189 1 1 11 12 -0.13631977 -0.00002066 0.00058395
190 1 1 11 13 0.00000001 0.00000001 0.00000002
191 1 1 11 14 -0.04266519 -0.00002368 0.00024741
192 1 1 11 15 0.00000000 -0.00000000 0.00000001
193 1 1 12 0 -0.00000001 -0.00000000 0.00000002
194 1 1 12 1 0.05267881 0.00007903 0.00066387
195 1 1 12 2 -0.00000013 -0.00000000 0.00000012
196 1 1 12 3 0.07083732 0.00032189 0.00172666
197 1 1 12 4 0.00000000 0.00000000 0.00000000
198 1 1 12 5 -0.02187633 -0.00024543 0.00100221
199 1 1 12 6 0.00000004 -0.00000002 0.00000013
200 1 1 12 7 -0.00103132 -0.00002456 0.00009729
201 1 1 12 8 0.00000002 0.00000000 0.00000002
202 1 1 12 9 -0.01232615 0.00000888 0.00007899
203 1 1 12 10 -0.00000000 0.00000000 0.00000002
204 1 1 12 11 -0.13631977 0.00002066 0.00058395
205 1 1 12 12 0.00000001 -0.00000000 0.00000008
206 1 1 12 13 0.23180044 0.00002781 0.00080159
207 1 1 12 14 -0.00000001 -0.00000001 0.00000003
208 1 1 12 15 0.08170758 0.00003812 0.00045640
209 1 1 13 0 -0.17720020 -0.00007677 0.00097016
210 1 1 13 1 0.00000013 0.00000002 0.00000011
211 1 1 13 2 -0.21388827 -0.00029900 0.00278662
212 1 1 13 3 -0.00000000 -0.00000000 0.00000000
213 1 1 13 4 0.07083732 0.00032189 0.00172666
214 1 1 13 5 -0.00000009 0.00000001 0.00000013
215 1 1 13 6 0.00311546 0.00004895 0.00019276
216 1 1 13 7 -0.00000001 0.00000000 0.00000002
217 1 1 13 8 0.00055750 0.00000302 0.00003476
218 1 1 13 9 0.00000000 0.00000000 0.00000001
219 1 1 13 10 0.02303234 -0.00001586 0.00013892
220 1 1 13 11 0.00000001 -0.00000001 0.00000002
221 1 1 13 12 0.23180044 -0.00002781 0.00080159
222 1 1 13 13 -0.00000007 0.00000000 0.00000012
223 1 1 13 14 -0.41504262 -0.00004704 0.00102702
224 1 1 13 15 -0.00000000 0.00000001 0.00000003
225 1 1 14 0 0.00000002 -0.00000003 0.00000010
226 1 1 14 1 0.66609272 0.00028959 0.00365924
227 1 1 14 2 0.00000000 -0.00000000 0.00000000
228 1 1 14 3 -0.21388827 -0.00029900 0.00278662
229 1 1 14 4 0.00000013 0.00000000 0.00000012
230 1 1 14 5 -0.01484577 -0.00007390 0.00037626
231 1 1 14 6 0.00000000 -0.00000000 0.00000001
232 1 1 14 7 0.00157792 -0.00001436 0.00005932
233 1 1 14 8 -0.00000000 -0.00000000 0.00000001
234 1 1 14 9 -0.00253751 0.00000685 0.00004905
235 1 1 14 10 -0.00000000 -0.00000000 0.00000001
236 1 1 14 11 -0.04266519 0.00002368 0.00024741
237 1 1 14 12 -0.00000001 0.00000001 0.00000003
238 1 1 14 13 -0.41504262 0.00004704 0.00102702
239 1 1 14 14 0.00000017 0.00000000 0.00000017
240 1 1 14 15 0.85429459 0.00011921 0.00127955
241 1 1 15 0 -2.99254119 -0.00053012 0.00248161
242 1 1 15 1 -0.00000000 -0.00000000 0.00000000
243 1 1 15 2 0.66609272 0.00028959 0.00365924
244 1 1 15 3 -0.00000013 -0.00000002 0.00000011
245 1 1 15 4 0.05267881 0.00007903 0.00066387
246 1 1 15 5 -0.00000000 0.00000000 0.00000002
247 1 1 15 6 0.00258869 0.00002574 0.00013252
248 1 1 15 7 0.00000001 0.00000000 0.00000001
249 1 1 15 8 -0.00289440 0.00000167 0.00003385
250 1 1 15 9 -0.00000000 0.00000000 0.00000001
251 1 1 15 10 0.00794019 -0.00001663 0.00011252
252 1 1 15 11 0.00000000 0.00000000 0.00000001
253 1 1 15 12 0.08170758 -0.00003812 0.00045640
254 1 1 15 13 -0.00000000 -0.00000001 0.00000003
255 1 1 15 14 0.85429459 -0.00011921 0.00127955
256 1 1 15 15 -0.00000038 -0.00000000 0.00000033
