-1.54327534
-1.54511559
-1.54544148
-1.54782054
-1.54947066
-1.54857811
-1.54875663
-1.54910187
-1.54628024
-1.54739136
-1.54438835
-1.54870000
-1.54746790
-1.54667086
-1.54460689
-1.54574245
-1.54752265
-1.54283844
-1.54263383
-1.54219344
-1.55126574
-1.55031705
-1.54183306
-1.54161872
-1.54146933
-1.54299957
-1.53772917
-1.54858148
-1.54844804
-1.54838447
-1.54808837
-1.54831582
-1.54977742
-1.54509330
-1.55210344
-1.54914720
-1.54868904
-1.54261893
-1.54374102
-1.54468476
-1.54723620
-1.54690936
-1.54854331
-1.54804143
-1.54807141
-1.55161922
-1.54799155
-1.54578212
-1.54978623
-1.54562502
-1.54944645
-1.55163702
-1.54848488
-1.54737091
-1.54842011
-1.54611133
-1.54833067
-1.54684913
-1.54502879
-1.54893258
