1.81189582
2.83120486
2.79425287
2.93148899
2.95027608
2.80981034
2.83896341
2.86837203
2.83332799
2.88576882
2.93212982
2.77233469
2.84392863
2.95882105
2.91516441
2.99825523
2.81359054
2.83053564
2.92054335
2.78230907
2.94156671
2.85953114
2.87212938
2.93478052
2.92422437
2.78807426
2.96397482
2.87187027
2.94130479
2.82398864
2.87400164
2.90497999
2.96535548
2.81278305
2.70718842
2.88076390
2.77617833
2.94455024
2.82583087
2.88288071
2.82325145
2.76910856
2.94835800
2.82521009
2.87479394
2.93227023
2.81408655
2.88964692
2.81893092
2.82015737
2.92111327
2.83850601
2.83585012
2.93688025
2.86347273
2.98531604
2.93432499
2.91605575
2.84669586
2.87426414
