-1.49589418
-1.55612663
-1.55681148
-1.55843694
-1.55839592
-1.56151519
-1.55653359
-1.56067449
-1.56105936
-1.55192749
-1.55670261
-1.56010344
-1.55435812
-1.54583768
-1.55726056
-1.56209159
-1.55867333
-1.55475406
-1.55064737
-1.56082105
-1.55793335
-1.55572565
-1.56158643
-1.54654351
-1.55727289
-1.55476353
-1.55655083
-1.55170077
-1.55824820
-1.56296001
-1.56079318
-1.55609604
-1.55641182
-1.55753824
-1.55890994
-1.55312688
-1.55649677
-1.56101005
-1.56314198
-1.55821055
-1.55800218
-1.56128830
-1.55539204
-1.56054781
-1.55874670
-1.55782402
-1.55072219
-1.55853414
-1.55894232
-1.55461946
-1.55368096
-1.55871239
-1.55478898
-1.55756212
-1.55288163
-1.56387786
-1.55788888
-1.54899897
-1.55916778
-1.55987244
