INDEX ORBITAL_ID_2 ORBITAL_ID_1 R_2 R_1 MEAN_R MEAN_I STD
109 1 1 6 12 -0.00364931 0.00001506 0.00009431
110 1 1 6 13 -0.00000173 -0.00000078 0.00000555
111 1 1 6 14 -0.00599609 0.00002004 0.00010553
112 1 1 6 15 -0.00000321 0.00000042 0.00000225
113 1 1 7 0 0.00000233 -0.00000058 0.00000244
114 1 1 7 1 0.00705225 -0.00001064 0.00007786
115 1 1 7 2 0.00000271 -0.00000083 0.00000221
116 1 1 7 3 0.00945678 -0.00000512 0.00008340
117 1 1 7 4 0.00000140 -0.00000057 0.00000182
118 1 1 7 5 0.01255013 0.00000133 0.00009338
119 1 1 7 6 -0.00000138 -0.00000122 0.00000641
120 1 1 7 7 -0.05367454 0.00000000 0.00028709
121 1 1 7 8 -0.00000074 0.00000929 0.00001125
122 1 1 7 9 0.01417558 0.00004128 0.00017119
123 1 1 7 10 -0.00000790 -0.00000695 0.00002021
124 1 1 7 11 0.00618365 -0.00000800 0.00009580
125 1 1 7 12 0.00000187 0.00000039 0.00000320
126 1 1 7 13 0.00472631 -0.00000923 0.00009132
127 1 1 7 14 0.00000221 0.00000031 0.00000216
128 1 1 7 15 0.00545667 -0.00000978 0.00008393
129 1 1 8 0 -0.00508020 0.00000010 0.00007529
130 1 1 8 1 -0.00000192 0.00000056 0.00000244
131 1 1 8 2 -0.00561884 0.00000147 0.00007700
132 1 1 8 3 -0.00000266 0.00000067 0.00000202
133 1 1 8 4 -0.00747732 -0.00000203 0.00008817
134 1 1 8 5 -0.00000247 0.00000001 0.00000193
135 1 1 8 6 -0.01190067 -0.00000474 0.00010547
136 1 1 8 7 -0.00000074 -0.00000929 0.00001125
137 1 1 8 8 0.04663686 0.00000000 0.00033729
138 1 1 8 9 0.00000888 0.00001056 0.00001283
139 1 1 8 10 -0.01190953 0.00000281 0.00010534
140 1 1 8 11 -0.00000010 -0.00000002 0.00000247
141 1 1 8 12 -0.00747588 0.00000202 0.00008813
142 1 1 8 13 -0.00000134 -0.00000060 0.00000209
143 1 1 8 14 -0.00561780 -0.00000107 0.00007697
144 1 1 8 15 -0.00000153 -0.00000031 0.00000245
145 1 1 9 0 0.00000186 0.00000030 0.00000228
146 1 1 9 1 0.00545703 0.00000908 0.00008398
