INDEX ORBITAL_ID_2 ORBITAL_ID_1 R_2 R_1 MEAN_R MEAN_I STD
61 1 1 3 12 1.79064277 0.00010196 0.00031424
62 1 1 3 13 1.65651610 0.00008514 0.00020685
63 1 1 3 14 1.66441945 0.00009857 0.00017021
64 1 1 3 15 1.52920036 0.00008568 0.00019569
65 1 1 4 0 1.48349454 0.00000089 0.00010622
66 1 1 4 1 1.62113925 -0.00002758 0.00006430
67 1 1 4 2 1.62523246 -0.00001849 0.00013519
68 1 1 4 3 1.59351149 -0.00000900 0.00024912
69 1 1 4 4 1.72313913 0.00000000 0.00037027
70 1 1 4 5 1.57773460 0.00000906 0.00025095
71 1 1 4 6 1.60975935 0.00001617 0.00009088
72 1 1 4 7 1.61869585 0.00002563 0.00016359
73 1 1 4 8 1.62078662 0.00003475 0.00016200
74 1 1 4 9 1.61432800 0.00004167 0.00007870
75 1 1 4 10 1.57528008 0.00004536 0.00023856
76 1 1 4 11 1.73438931 0.00006591 0.00038454
77 1 1 4 12 1.62339930 0.00005716 0.00027263
78 1 1 4 13 1.66168880 0.00007469 0.00019583
79 1 1 4 14 1.66746845 0.00008860 0.00016146
80 1 1 4 15 1.53216295 0.00006604 0.00020273
81 1 1 5 0 1.48306941 -0.00000676 0.00012169
82 1 1 5 1 1.62387374 -0.00004131 0.00007112
83 1 1 5 2 1.63264012 -0.00002992 0.00008577
84 1 1 5 3 1.61433673 -0.00001724 0.00013293
85 1 1 5 4 1.57773460 -0.00000906 0.00025095
86 1 1 5 5 1.69237964 -0.00000000 0.00042803
87 1 1 5 6 1.57556109 0.00000922 0.00021408
88 1 1 5 7 1.61298415 0.00001455 0.00010567
89 1 1 5 8 1.61556000 0.00002273 0.00009358
90 1 1 5 9 1.57330972 0.00002743 0.00017839
91 1 1 5 10 1.70111195 0.00004091 0.00043330
92 1 1 5 11 1.59953980 0.00003776 0.00028347
93 1 1 5 12 1.63894624 0.00005337 0.00019859
94 1 1 5 13 1.66747850 0.00007026 0.00016421
95 1 1 5 14 1.67095245 0.00008438 0.00016517
96 1 1 5 15 1.53414929 0.00005211 0.00021092
97 1 1 6 0 1.48224602 -0.00001519 0.00013977
98 1 1 6 1 1.62453094 -0.00005536 0.00008357
99 1 1 6 2 1.63672082 -0.00004341 0.00008682
100 1 1 6 3 1.62428357 -0.00002836 0.00009873
101 1 1 6 4 1.60975935 -0.00001617 0.00009088
102 1 1 6 5 1.57556109 -0.00000922 0.00021408
103 1 1 6 6 1.68077210 -0.00000000 0.00051818
104 1 1 6 7 1.58215533 0.00000938 0.00008618
105 1 1 6 8 1.57670407 0.00001163 0.00011562
106 1 1 6 9 1.68606511 0.00002297 0.00049845
107 1 1 6 10 1.59058591 0.00002346 0.00024386
108 1 1 6 11 1.62474912 0.00003746 0.00015386
109 1 1 6 12 1.64694121 0.00005117 0.00016297
110 1 1 6 13 1.67179392 0.00006889 0.00015872
111 1 1 6 14 1.67260664 0.00008244 0.00016807
